goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	28.40732	28.24169	28.62001	29.61432	29.41593	29.83766	30.67233	30.48119	30.85498	31.9828	31.80977	32.12941	33.38016	33.2205	33.51684	33.87481	33.68637	33.99833	34.68299	34.5293	34.77872	35.38316	35.24384	35.46709	35.69229	35.57792	35.78012	36.80212	36.70398	36.88068	37.02525	36.93983	37.0993	37.56374	37.48173	37.61131	37.89772	37.81493	37.94442	38.63061	38.54731	38.65509	39.02564	38.94256	39.05011	39.10976	39.04031	39.12688	39.30276	39.24167	39.3069	39.57327	39.52472	39.57327	39.60572	39.60572	39.60572	39.60572						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	23.98969	23.98969	23.98969	28.39843	28.39843	28.39843	28.39843	28.39843	28.39843	28.46319	28.46319	28.46319	28.46319	28.46319	28.46319	28.50534	28.50534	28.50534	28.50534	28.50534	28.50534	28.62577	28.62577	28.62577	28.62577	28.62577	28.62577	34.71399	34.71399	34.71399	35.2153	35.2153	35.2153	35.2153	35.2153	35.2153	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282	35.23282						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	33.42432	33.42432	33.42432	34.22998	34.22998	34.22998	35.91396	35.91396	35.91396	36.41054	36.41054	36.41054	36.88067	36.88067	36.88067	37.669	37.669	37.669	39.52621	39.52621	39.52621	39.89424	39.89424	39.89424	40.59989	40.59989	40.59989	40.79672	40.79672	40.79672	41.90916	41.90916	41.90916	41.96819	41.96819	41.96819	41.97064	41.97064	41.97064	41.9951	41.9951	41.9951	42.05268	42.05268	42.05268	42.05268	42.05268	42.05268	42.05769	42.05769	42.05769	42.11384	42.11384	42.11384	42.17193	42.17193	42.17193	42.17193						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.55418	0.55418	0.55418	0.55418	0.55418	0.55418	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884	0.87884						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	17.52095	17.52095	17.52095	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.30554	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403	20.83403						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	66.8091	66.8091	66.8091	67.28735	67.28735	67.28735	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	67.57411	68.60975	68.60975	68.60975	69.66238	69.66238	69.66238	70.57193	70.57193	70.57193	70.57193	70.57193	70.57193	70.57193	70.57193	70.57193	70.57193	70.57193	70.57193	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802	71.2802						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	75.00298	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424	96.98424						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	772	Tokelau	4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354	7.76354						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.70561	0.70561	0.70561	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605	9.30605						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	27.47885	13.20254	32.00348	27.47885	13.20254	32.00348	27.47885	13.20254	32.00348	27.47885	13.20254	32.00348	27.47885	13.20254	32.00348	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584	40.66584						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	4.34783	4.34783	4.34783	4.34783	4.34783	4.34783	4.34783	4.34783	4.34783	8.69565	8.69565	8.69565	8.69565	8.69565	8.69565	8.69565	8.69565	8.69565	17.39131	17.39131	17.39131	17.39131	17.39131	17.39131	26.08593	26.08593	26.08593	30.43376	30.43376	30.43376	30.43376	30.43376	30.43376	30.43376	30.43376	30.43376	40.9838	40.9838	40.9838	49.67945	49.67945	49.67945	49.67945	49.67945	49.67945	57.90329	57.90329	57.90329	57.90329	57.90329	57.90329	57.90329	57.90329	57.90329	57.90329						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	14.2997	14.2997	15.76354	15.59579	15.59579	17.05963	15.59579	15.59579	17.05963	15.59579	15.59579	17.05963	15.59579	15.59579	17.05963	15.59579	15.59579	17.05963	15.59579	15.59579	17.05963	24.67176	23.20792	24.67176	24.67176	23.20792	24.67176	24.69382	23.22998	24.69382	25.58841	24.12456	25.58841	25.58841	24.12456	25.58841	37.36995	35.9061	37.36995	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099	40.15099						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.06678	2.2711	2.2711	2.2711	2.2711	2.2711	2.2711	2.2711	2.2711	2.2711	2.2711	2.2711	2.2711	2.41733	2.41733	2.41733	2.41733	2.41733	2.41733	2.41733	2.41733	2.41733	2.41733	2.41733	2.41733	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285	2.47285						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	14.15557	14.13682	14.15557	14.15557	14.13682	14.15557	14.15557	14.13682	14.15557	14.15557	14.13682	14.15557	14.15557	14.13682	14.15557	14.15557	14.13682	14.15557	14.15557	14.13682	14.15557	14.15557	14.13682	14.15557	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034	14.35034						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	796	Turks and Caicos Islands	5	29	Caribbean	Country	-71.745121	21.80780585	TCA	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558	27.9558						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
