goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),716,Zimbabwe,5,14,Eastern Africa,Country,29.86909584,-19.00075492,ZWE,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,2.0,11.0,22.64,34.72,34.72,,,,Postal and Telecommunications Regulatory Authority,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,40.0,64.0,64.0,64.0,,,[2014]: ITU estimate // [2015]: ESTIMATED // [2016]: Estimated // [2017]: Value for the largest operator,[2014]: ITU estimate // [2015-2017]: Botswana Communications Regulatory Authority (BOCRA),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),722,Small island developing States (SIDS),1,,,Group,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,20.63,34.57,40.74,51.36,51.36,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,"[2013, 2014, 2015, 2016, 2017]",2013,2017,5,PT,Percentage,G,Global,,51.27,75.0,91.3,96.2,97.8,97.8,,,,[2013]: ITU estimate. // [2014-2017]: Comisión Nacional de los Mercados y la Competencia,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),728,South Sudan,5,14,Eastern Africa,Country,30.32618773,7.290839152,SSD,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,10.0,10.0,10.0,10.0,,,[2015-2016]: Zain only.,"[2015-2016]: Ministry of Telecommunications & Postal Services // [2017]: Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),729,Sudan,4,15,Northern Africa,Country,29.95650159,16.02643066,SDN,0,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,30.0,35.0,35.0,,,[2014-2015]: ITU estimate,[2014-2015]: ITU estimate // [2016]: ITU estimate. // [2017]: Telecommunication and Post Regulatory Authority (TPRA),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),740,Suriname,5,5,South America,Country,-55.90626394,4.132603197,SUR,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,35.0,35.0,35.0,,,[2014-2015]: ITU estimate,[2014-2015]: ITU estimate // [2016-2017]: Telecommunications Authority Suriname (TAS),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),747,Northern Africa and Western Asia,2,1,World,Region,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,14.58,17.89,38.29,58.04,58.04,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),748,Eswatini,5,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,21.0,54.0,54.0,,,[2014-2015]: ITU estimate,[2014-2015]: ITU estimate // [2016-2017]: ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,93.26,99.19,99.45,99.99,100.0,100.0,100.0,,,,Swedish Post and Telecom Authority,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),753,Eastern and South-Eastern Asia,2,1,World,Region,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,40.61,65.95,80.16,92.85,92.85,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,20.0,85.0,98.0,98.0,99.0,99.0,99.0,,,[2017]: estimates,Office Fédéral de la Communication,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,10.0,30.0,66.14,72.08,75.38,83.05,83.05,,,[2015-2016]: The value was calculated by reference to -110dBm. // [2017]: The value was calculated by reference to -110dBm. (Estimated),[2012-2013]: ITU estimate. // [2014-2017]: Agęncia Nacional de Telecomunicaçoes,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),760,Syrian Arab Republic,4,145,Western Asia,Country,38.50466565,35.01676176,SYR,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,0.0,21.0,21.0,,,[2014]: ITU estimate,[2014]: ITU estimate // [2015-2017]: Syrian Telecommunication Regulatory Authority,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,8.38,17.37,35.0,60.0,73.59,80.0,80.0,,,[2014-2015]: ITU estimate,"[2012-2013,2016-2017]: ITU estimate. // [2014-2015]: ITU estimate",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,21.0,98.0,98.0,98.0,,,[2014]: ITU estimate // [2016-2017]: NBTC,[2014-2015]: ITU estimate // [2016-2017]: Ministry of Digital Economy and Society,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),768,Togo,5,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,0.0,0.0,0.0,0.0,,,,"[2015,2017]: ITU estimate. // [2016]: ITU estimate.",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),776,Tonga,4,61,Polynesia,Country,-175.1959991,-21.19511329,TON,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,41.14,65.0,65.0,,,[2014]: ITU estimate,"[2014]: ITU estimate // [2015]: Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC) // [2016-2017]: ITU estimate.",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),780,Trinidad and Tobago,5,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,10.0,75.0,75.0,,,,Telecommunications Authority of Trinidad and Tobago (TATT),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),784,United Arab Emirates,4,145,Western Asia,Country,53.98279159,23.43322219,ARE,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,82.0,83.5,85.0,95.29,99.6,99.64,99.64,,,[2015]: updated,[2012-2013]: ITU estimate. // [2014-2015]: Telecommunications Regulatory Authority (TRA) // [2016-2017]: Telecommunications Regulatory Authority,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,73.0,87.0,87.0,,,,Instance Nationale des Télécommunications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,82.5,86.52,86.52,,,[2014-2015]: ITU estimate,[2014-2015]: ITU estimate // [2016]: ITU estimate. // [2017]: Information and Communication Technologies Authority (ICTA),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),795,Turkmenistan,4,143,Central Asia,Country,58.9787665,40.0912346,TKM,1,1,"[2013, 2014, 2015, 2016, 2017]",2013,2017,5,PT,Percentage,G,Global,,6.0,10.0,25.0,46.1,67.0,67.0,,,[2014-2015]: ITU estimate,"[2013,2016-2017]: ITU estimate. // [2014-2015]: ITU estimate",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),796,Turks and Caicos Islands,5,29,Caribbean,Country,-71.745121,21.80780585,TCA,0,1,"[2015, 2016]",2015,2016,2,PT,Percentage,G,Global,,,,95.0,96.87,,96.87,,,,[2015]: ITU estimate // [2016]: ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),798,Tuvalu,4,61,Polynesia,Country,178.6679611,-7.460048071,TUV,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,0.0,0.0,0.0,0.0,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,35.0,80.2,85.3,85.3,,,[2014]: ITU estimate,[2014]: ITU estimate // [2015-2016]: Minister of State for the Innovation and Public Administration // [2017]: Ministry of Infrastructure and Energy,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,4.0,7.69,15.0,10.0,15.0,17.0,17.0,,,[2014]: ITU estimate // [2015-2017]: December,[2012-2013]: ITU estimate. // [2014]: ITU estimate // [2015-2017]: Uganda Communications Commission,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,1.44,3.0,3.0,,,[2014-2015]: ITU estimate,[2014-2015]: ITU estimate // [2016-2017]: ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,"[2013, 2014, 2015, 2016, 2017]",2013,2017,5,PT,Percentage,G,Global,,25.0,45.0,71.03,91.5,96.0,96.0,,,[2014]: ITU estimate // [2015-2017]: LTE.,[2013-2014]: ITU estimate. // [2015-2017]: Agency for Electronic Communications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,0.0,61.0,61.0,,,[2014-2015]: ITU estimate,[2014-2015]: ITU estimate // [2016]: ITU estimate. // [2017]: Ministry of Communications and Information Technology,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),826,United Kingdom of Great Britain and Northern Ireland,4,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,43.0,70.0,80.0,97.8,98.5,99.3,99.3,,,[2014]: ITU estimate // [2015]: % UK Premises with 4G coverage from at least one operator in MAy 2016 // [2016]: % UK Premises with LTE coverage from at least one operator in June 2016 // [2017]: % UK Premises with LTE coverage from at least one operator in June 2017 assessed at -105dBm signal strength.,[2012-2013]: ITU estimate. // [2014]: ITU estimate // [2015-2017]: Office of Communications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),831,Guernsey,5,830,Channel Islands,Country,-2.200712402,49.71561166,GGY,0,1,"[2015, 2016]",2015,2016,2,PT,Percentage,G,Global,,,,57.56,74.15,,74.15,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),832,Jersey,5,830,Channel Islands,Country,-2.136773508,49.22353354,JEY,0,1,"[2015, 2016]",2015,2016,2,PT,Percentage,G,Global,,,,64.0,94.16,,94.16,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,5.34,12.76,25.0,13.0,13.0,13.0,13.0,,,[2014]: ITU estimate,[2012-2013]: ITU estimate. // [2014]: ITU estimate // [2015-2017]: Tanzania Communications Regulatory Authority (TCRA),,_X: Data nature not available
