series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	682	Saudi Arabia	94.3					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	682	Saudi Arabia	95.9					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	92.06					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	91.48					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	90.44					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	90.23					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	90.05					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	91.35					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	92.46					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	91.75					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	688	Serbia	91.07					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	702	Singapore	91.01					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	702	Singapore	89.49					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	702	Singapore	88.09					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	702	Singapore	89.48					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	702	Singapore	91.01					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	702	Singapore	88.09					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	710	South Africa	132.82					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	710	South Africa	98.44					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	710	South Africa	65.62					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	710	South Africa	117.11					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	710	South Africa	86.14					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	710	South Africa	56.51					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	729	Sudan	70.3					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	729	Sudan	62.8					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	729	Sudan	54.2					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	84.35					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	85.34					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	83.3					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	83.89					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	82.2					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	85.46					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	82.89					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	83.95					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	81.76					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	82.58					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	83.1					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	76	Brazil	83.58					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	77.25					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	77.17					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	77.09					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	79.06					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	79.52					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	79.29					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	81.4					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	81.15					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	764	Thailand	81.66					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	768	Togo	48.64					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	768	Togo	43.92					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	768	Togo	39.45					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	99.7					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	99.2					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	99.23					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	99.3					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	99.4					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	99.4					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	784	United Arab Emirates	99.4					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	788	Tunisia	82.4					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	788	Tunisia	83.46					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	788	Tunisia	84.45					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	804	Ukraine	38.94					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	82.92					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	80.98					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	78.96					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	86.64					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	84.78					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	82.88					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	87.5					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	90.67					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	84.2					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	97.84					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	98.55					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	818	Egypt	97.12					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	858	Uruguay	75.87					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	858	Uruguay	77.79					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	858	Uruguay	76.87					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	858	Uruguay	79.82					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	858	Uruguay	79.07					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	858	Uruguay	78.27					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	96	Brunei Darussalam	99.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	96	Brunei Darussalam	99.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	96	Brunei Darussalam	99.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1
