series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2015.0	95.74					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2015.0	94.53					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2016.0	92.41					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2016.0	90.04					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2016.0	87.64					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2017.0	94.35					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2017.0	93.05					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2017.0	95.62					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	2017.0	93.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	2014.0	96.4					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	2014.0	96.71					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	2014.0	96.99					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	2015.0	95.5					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	2015.0	95.88					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	2015.0	95.7					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	2016.0	97.05					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	2016.0	96.94					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	2016.0	97.15					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	2014.0	92.75					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	2014.0	92.25					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	2014.0	91.76					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	2015.0	92.6					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	2015.0	92.22					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	2015.0	91.83					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	2016.0	91.6					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	2016.0	91.78					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	2016.0	91.69					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	2016.0	32.8					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	2016.0	52.1					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	2016.0	42.4					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	2015.0	92.47					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	2015.0	94.51					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	2015.0	96.43					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	2017.0	95.54					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	2017.0	94.45					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	2017.0	96.56					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	2015.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	2015.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	2015.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	2016.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	2016.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	2016.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	2017.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	2017.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	2017.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	2016.0	70.95					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	2016.0	74.52					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	2016.0	78.21					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	2014.0	61.85					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	2014.0	62.96					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	2014.0	64.15					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	2015.0	69.91					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	2015.0	73.15					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	2015.0	71.47					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	498	Republic of Moldova	2014.0	57.68					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	498	Republic of Moldova	2015.0	59.48					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	498	Republic of Moldova	2016.0	61.52					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	50	Bangladesh	2017.0	54.3					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	50	Bangladesh	2017.0	30.91					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	50	Bangladesh	2017.0	42.51					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2014.0	84.62					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2014.0	81.72					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2014.0	79.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2015.0	87.22					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2015.0	88.2					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2015.0	89.2					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2016.0	90.98					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2016.0	89.03					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2016.0	87.1					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2017.0	91.62					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2017.0	91.73					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	2017.0	91.68					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	512	Oman	2016.0	94.24					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	512	Oman	2016.0	86.54					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	512	Oman	2016.0	90.61					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	2014.0	71.23					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	2014.0	77.46					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	2014.0	74.31					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	2015.0	78.62					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	2015.0	78.08					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	2015.0	80.28					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	2016.0	82.43					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	2016.0	86.11					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	2016.0	84.25					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	531	Curaçao	2017.0	86.45					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	531	Curaçao	2017.0	87.9					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	531	Curaçao	2017.0	87.25					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	562	Niger	2017.0	65.16					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	562	Niger	2017.0	55.37					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	562	Niger	2017.0	76.59					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	566	Nigeria	2017.0	48.99					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	566	Nigeria	2017.0	40.7					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	566	Nigeria	2017.0	32.44					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	578	Norway	2017.0	98.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	604	Peru	2017.0	65.09					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	604	Peru	2017.0	69.44					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	604	Peru	2017.0	67.27					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	2015.0	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	2015.0	99.95					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	2015.0	99.97					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	2017.0	99.57					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	2017.0	99.63					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	2017.0	99.69					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	643	Russian Federation	2017.0	98.49					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	670	Saint Vincent and the Grenadines	2014.0	96.77					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	670	Saint Vincent and the Grenadines	2015.0	94.8					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	670	Saint Vincent and the Grenadines	2016.0	93.59					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1
