series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
ER_MTN_GRNCVI	Mountain Green Cover Index	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	744	Svalbard and Jan Mayen Islands	4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1	[2017]	2017	2017	1	IX	Index	G	Global	10.0	10.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	747	Northern Africa and Western Asia	2	1	World	Region						[2017]	2017	2017	1	IX	Index	G	Global	60.28993	60.28993				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	753	Eastern and South-Eastern Asia	2	1	World	Region						[2017]	2017	2017	1	IX	Index	G	Global	70.531789	70.531789				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2017]	2017	2017	1	IX	Index	G	Global	67.857143	67.857143				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	[2017]	2017	2017	1	IX	Index	G	Global	97.8671	97.8671				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	[2017]	2017	2017	1	IX	Index	G	Global	63.892113	63.892113				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	[2017]	2017	2017	1	IX	Index	G	Global	20.841777	20.841777				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.217469	98.217469				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	[2017]	2017	2017	1	IX	Index	G	Global	91.304348	91.304348				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	772	Tokelau	4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	[2017]	2017	2017	1	IX	Index	G	Global	16.666667	16.666667				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	[2017]	2017	2017	1	IX	Index	G	Global	84.037955	84.037955				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	[2017]	2017	2017	1	IX	Index	G	Global	90.850283	90.850283				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	[2017]	2017	2017	1	IX	Index	G	Global	61.538462	61.538462				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	796	Turks and Caicos Islands	5	29	Caribbean	Country	-71.745121	21.80780585	TCA	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	[2017]	2017	2017	1	IX	Index	G	Global	89.333333	89.333333				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.157164	98.157164				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	[2017]	2017	2017	1	IX	Index	G	Global	97.794927	97.794927				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	[2017]	2017	2017	1	IX	Index	G	Global	96.467466	96.467466				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	[2017]	2017	2017	1	IX	Index	G	Global	1.970301	1.970301				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	[2017]	2017	2017	1	IX	Index	G	Global	75.862069	75.862069				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	830	Channel Islands	4	154	Northern Europe	Region						[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	831	Guernsey	5	830	Channel Islands	Country	-2.200712402	49.71561166	GGY	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	832	Jersey	5	830	Channel Islands	Country	-2.136773508	49.22353354	JEY	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	[2017]	2017	2017	1	IX	Index	G	Global	97.467355	97.467355				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	[2017]	2017	2017	1	IX	Index	G	Global	86.61005	86.61005				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	86	British Indian Ocean Territory	5	14	Eastern Africa	Country	72.38715553	-7.299281071	IOT	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	[2017]	2017	2017	1	IX	Index	G	Global	54.811319	54.811319				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1	[2017]	2017	2017	1	IX	Index	G	Global	97.763488	97.763488				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1	[2017]	2017	2017	1	IX	Index	G	Global	34.763479	34.763479				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	92	British Virgin Islands	5	29	Caribbean	Country	-64.63294223	18.42256578	VGB	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
