goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	196.802768	199.240905	198.621679	195.98815	196.755711	195.980924	194.373977	192.717187	191.539535	194.156985	196.933384	198.21211	200.734893	203.146127	203.146127				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	40.135499	39.832084	39.546122	39.929172	39.820533	40.149314	40.269237	40.612566	39.827199	39.042597	38.372532	36.959453	36.075899	36.175148	36.175148				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	263.859651	264.674407	265.238023	266.167329	267.599328	267.225741	267.358979	266.410581	265.447734	266.394743	267.153265	266.260367	267.865989	270.472819	270.472819				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	4956.734517	5025.665906	5205.252956	5363.243974	5421.090792	5401.124529	5476.730553	5583.218249	5673.808769	5665.236912	5695.192091	5590.425891	5481.578738	5390.230487	5390.230487				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	38.673791	39.650685	40.024034	39.664624	40.646496	40.604123	40.714227	40.440362	40.456018	40.97284	41.815426	42.302619	43.207962	44.623618	44.623618				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	76.181504	68.571706	65.427744	70.216835	75.596315	78.481264	80.064537	76.731155	71.368143	63.902912	59.627526	55.932942	57.075284	56.997712	56.997712				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	3379.491772	3179.816843	3132.81349	3048.777437	3128.460702	3227.681245	3362.165216	3432.627662	3472.944837	3435.621318	3455.569851	3359.795586	3113.366236	3040.93508	3040.93508				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	3568.845332	3498.992354	3448.017072	3400.86169	3410.500359	3404.385912	3453.765199	3492.116122	3525.898168	3513.50452	3515.519491	3472.970485	3390.04241	3385.256198	3385.256198				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	146.404821	111.067638	129.236332	130.492541	158.684211	151.850291	161.379201	147.235644	199.32749	246.681542	326.387337	365.894219	375.048765	408.403588	408.403588				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	722	Small island developing States (SIDS)	1			Group								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	11292.657016	11320.815333	11364.109028	11467.001911	11519.583593	11709.033981	11795.668177	11847.522364	11946.567712	11940.155268	11946.097481	11784.866714	11777.442618	11738.506867	11738.506867				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	2951.193854	2969.709659	2932.300006	2929.270105	2897.616365	2836.273534	2922.756362	3008.751814	3037.109146	3140.915496	3246.647779	3217.621735	3182.013173	3157.532683	3157.532683				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	741.168896	730.436487	720.8143	712.605609	696.418069	687.192232	661.439273	648.439723	634.282579	601.853476	597.081052	588.207685	572.690379	548.206804	548.206804				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1213.374751	1185.846653	1160.760859	1155.544479	1164.3121	1252.290412	1340.82599	1423.261057	1474.259342	1543.16067	1554.718819	1656.35356	1744.90878	1877.520462	1877.520462				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	7.917537	8.850937	10.614573	11.854855	12.970743	12.532232	11.854368	10.307994	9.017306	7.461917	7.108345	9.922633	10.46828	10.587907	10.587907				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	747	Northern Africa and Western Asia	2	1	World	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016, 2017, 2018]	2005	2018	12	KM2	Square kilometers	G	Global	103089.51246	103335.91333	103469.661706	103505.344959	103157.437565	102847.129208	102670.914681	102584.054792			102396.221495	102014.034338	101623.727556	101327.653792	101327.653792				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	38.844616	36.22455	34.984456	34.412391	36.85437	40.974879	46.58539	51.367488	54.202175	57.402812	58.167888	55.045187	48.345897	45.590401	45.590401				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	35524.564652	35579.554841	35627.986085	35615.960655	35548.90648	35513.534128	35420.690269	35335.800291	35279.778622	35439.157394	35542.035113	35671.949205	35742.151819	35833.173388	35833.173388				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	753	Eastern and South-Eastern Asia	2	1	World	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	191019.285607	192018.630201	193741.907332	195896.720287	196077.342062	196840.913319	197969.747493	199051.292665	200470.801979	201430.573669	202072.032934	202003.869455	202919.930744	203996.391041	203996.391041				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1368.061804	1368.128312	1368.308214	1367.80804	1368.102849	1367.668315	1367.935037	1367.414494	1367.092448	1367.617582	1367.615771	1367.100809	1368.186127	1368.016715	1368.016715				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	85661.705668	86416.247172	87590.298757	88301.944016	88779.966409	89047.163664	89139.648005	89531.433545	89305.98188	89259.846182	88613.556748	87680.092789	86643.409787	86053.565242	86053.565242				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1039.597982	1054.200134	1057.254621	1059.628154	1054.435388	1046.765404	1041.100199	1039.201678	1034.961159	1037.630125	1019.077042	1009.57524	997.056355	981.441399	981.441399				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1550.444833	1558.056456	1560.562984	1561.052831	1547.669045	1543.614436	1546.614984	1545.327487	1548.436093	1550.535786	1549.844313	1546.583177	1558.245947	1564.497825	1564.497825				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	5525.818153	5491.412163	5491.052002	5528.782809	5588.304123	5664.630777	5644.23014	5654.590743	5639.615209	5501.908598	5443.912235	5419.16186	5330.601234	5355.920328	5355.920328				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	103.164611	103.230464	101.480605	100.10647	100.457164	100.816094	100.905154	102.610943	104.172859	103.08603600000001	102.078996	102.403673	103.27914	103.851052	103.851052				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	772	Tokelau	4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1.805859	1.808809	1.778648	1.774091	1.788342	1.777958	1.777847	1.808008	1.781264	1.774784	1.734257	1.754599	1.732725	1.75502	1.75502				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	15.804956	15.905123	15.918735	15.991539	15.970145	15.961174	15.950454	15.941912	15.987632	15.933177	15.916403	16.519514	17.19819	17.72677	17.72677				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	170.461512	169.957876	168.719212	166.980917	163.407729	161.410172	160.906125	161.077829	160.263616	160.190867	162.633273	163.816951	165.101797	167.482362	167.482362				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	300.438673	305.001531	307.00977	311.169239	310.68395	310.657309	308.302789	308.985369	306.536964	304.406313	300.152719	304.248214	300.879405	297.526255	297.526255				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	11292.923377	11352.978861	11462.604464	11421.137232	11323.135235	11343.749634	11427.469058	11548.294552	11704.64704	11914.11586	11931.657094	11988.001155	11983.279552	11962.392411	11962.392411				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	86867.683179	86935.587024	87028.971229	87054.114961	86967.943761	86917.601386	86863.968087	86778.442363	86663.797359	86645.339771	86550.275546	86264.507134	86018.959746	85824.527784	85824.527784				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	796	Turks and Caicos Islands	5	29	Caribbean	Country	-71.745121	21.80780585	TCA	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	33.383624	33.803412	34.353435	34.916349	34.890552	35.087492	34.600666	34.383062	34.131716	34.560852	34.959503	35.771245	36.323187	36.144972	36.144972				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	11.648725	11.685381	11.598322	11.743003	11.465023	11.498754	11.407495	11.504062	11.503098	11.842157	12.02297	12.299821	12.245631	12.182158	12.182158				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	505.243273	507.200548	509.447742	507.084469	505.58394	504.981848	504.889508	504.50796	508.929852	514.953156	518.233135	518.993304	522.574052	523.867862	523.867862				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	36459.587169	36479.664284	36469.237904	36450.419241	36428.898057	36387.875192	36338.628578	36308.496501	36284.898777	36255.659956	36232.132636	36208.100164	36207.732699	36205.527137	36205.527137				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
