goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1			[2015]	2015	2015	1	PT	Percentage	G	Global																99.0				99.0				ITU estimate		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			[2004, 2005, 2009, 2015, 2016, 2017, 2018]	2004	2018	7	PT	Percentage	G	Global					80.0	80.0				100.0						81.0	101.0	100.0	104.0	104.0			[2018]: Digicel Percentage of the population coverd at least 2 G mobile network 98%	[2004-2005]: ITU // [2009,2016-2018]: National Telecommunications Regulatory Commission // [2015]: ITU Estimate2.		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		55.0	75.0	95.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				[2001-2006]: ITU // [2007-2009]: NTRC SVG // [2010-2018]: National Telecommunications Regulatory Commission		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1			[2008, 2009, 2010, 2015, 2016, 2017]	2008	2017	6	PT	Percentage	G	Global									98.0	98.0	98.0					98.0	99.0	98.0		98.0				[2008-2010]: Direzione Generale Poste e Telecomunicazioni // [2015]: TELECOMMUNICATION SECTOR- Department of Economy // [2016]: ITU estimate. // [2017]: TELECOMMUNICATION SECTOR		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016, 2017, 2018]	2005	2018	12	PT	Percentage	G	Global						8.3	12.5	19.5	70.0	80.0	57.0	64.0	70.0			79.0	92.0	93.0	93.0	93.0			[2015]: Estimate	[2005-2006]: ITU // [2007]: Companhia Santomense de TelecomuniĂ§aĂ´es s.a.r.l. (CST). // [2008-2012,2015]: Autoridade Geral de RegulaĂ§ĂŁo // [2016-2018]: AGER - Autoridade Geral de RegulaĂ§ĂŁo		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			[2001, 2005, 2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	13	PT	Percentage	G	Global		43.0				45.9	45.9	45.9			69.0	80.0	95.0	100.0	100.0	100.0	91.99	98.36	100.0	100.0			[2016]: Break in comparability: from this year simulated coverage of base stations, as reported by operators.	[2001,2005-2007]: ITU // [2010-2018]: Autoridad de RegulaciĂłn y FiscalizaciĂłn de Telecomunicaciones y Transportes		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			[2001, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	16	PT	Percentage	G	Global		92.0			92.0	96.0	96.0	98.0	98.0	98.65	99.1	99.33	99.42	99.72	99.42	99.42	99.42	99.42	99.42	99.42				[2001,2004-2007]: ITU // [2008,2010-2015]: Communication and Information Technology Commission // [2009]: CITC // [2016-2018]: Communications and Information Technology Commission (CITC)		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16	PT	Percentage	G	Global				85.0	85.0	85.0	83.0	85.0	86.0	87.0	90.0	90.0	91.1	91.6	91.6	92.0	97.4	97.7	97.9	97.9				[2003-2006,2011]: ITU // [2007-2009]: ARTP SĂŠnĂŠgal // [2010]: Agence de RĂŠgulation des TĂŠlĂŠcommunications et des Postes (ARTP) // [2012-2015]: AutoritĂŠ de RĂŠgulation des TĂŠlĂŠcommunications et des Postes (ARTP) // [2016-2018]: ARTP		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			[2004, 2005, 2006, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	12	PT	Percentage	G	Global					95.1	95.5	97.0				96.95	97.38	99.7	99.71	99.75	99.75	99.76	99.76	99.77	99.77			[2006]: Data from Telecom Srbija.	[2004-2006]: Republic Telecommunication Agency RATEL. // [2010-2012]: Republic Agency for Electronic Communications (RATEL) // [2013-2015]: Regulatory Agency for Electronic Communications and Postal Services (RATEL) // [2016-2018]: Regulatory Agency for Electronic Communications and Postal Services		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			[2000, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	16	PT	Percentage	G	Global	97.0			90.0	95.0	98.0	98.0	98.0	98.0	98.0		98.0	98.0	98.0	98.0	98.0	98.0	98.0	99.0	99.0				[2000,2003-2006]: ITU // [2007-2009]: MInistry of National Development // [2011]: Department of Information Communications Technology at Vice President's Office // [2012-2015]: Office of the President, Department of Information Communications Technology // [2016-2018]: Office of the Vice President, Department of Information Communication Technology		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			[2006, 2015, 2016, 2017]	2006	2017	4	PT	Percentage	G	Global							70.0									90.0	90.0	90.0		90.0				[2006]: ITU // [2015-2017]: ITU estimate.		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	60.0	80.0	90.0	93.0	95.0	97.0	99.0	99.0	99.3	99.5	99.7	99.7	99.8	99.8	99.8	100.0	100.0	100.0	100.0	100.0				[2000-2006]: ITU // [2007-2009]: Communication Regulatory Agency // [2010-2015]: Communications Regulatory Agency B & H // [2016-2018]: Communications Regulatory Agency		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.83	99.42	100.0	100.0	99.0	99.0	99.0	100.0	100.0	100.0	100.0	100.0	100.0			[2007-2009]: Dec.	[2000-2006]: ITU // [2007-2015]: Infocomm Development Authority of Singapore // [2016-2018]: Infocomm Media Development Authority		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	98.0	98.0	98.0	99.0	99.0	99.5	99.7	99.8	99.82	99.84	99.85	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				[2000-2005]: ITU // [2006]: ITU Estimate. // [2007-2009]: Ministry of Transport, Posts and Telecommunications SR // [2010-2015]: Ministry of Transport, Construction and Regional Development of the Slovak Republic  // [2016-2018]: Ministry of Transport and Construction of the Slovak Republic		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			[2006, 2015, 2016, 2017, 2018]	2006	2018	5	PT	Percentage	G	Global							70.0									94.0	94.0	99.5	99.7	99.7				[2006]: ITU // [2015-2018]: Ministry of Information and Communications		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	97.8	98.4	99.0	99.0	99.0	99.4	99.6	99.6	99.6	99.7	99.7	99.7	99.7	99.7	99.7	99.7	99.7	99.8	99.8	99.8				[2000-2006]: ITU // [2007-2009]: APEK // [2010-2012]: Post and Electronic Communications Agency of the Republic of Slovenia // [2013-2015]: Agency for Communication Networks and Services of the Republic of Slovenia // [2016-2018]: AKOS		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			[2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2010	2018	8	PT	Percentage	G	Global											60.0	70.0	80.0		85.0	38.7	38.7	65.52	46.47	46.47				[2010-2012]: Ministry of Information, Posts and Telecommunications // [2014]: Ministry of Posts and Telecommunications // [2015]: ITU estimate. // [2016-2018]: National Communication Authority (NCA)		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	92.0	93.0	95.1	96.0	96.0	96.0	97.1	99.79	99.79	99.79	99.79	99.79	99.79	99.79	99.9	99.9	99.6	99.97	99.97	99.97			[2014]: this question is supposed to specify technology type as it could be subject to interpretation	[2000-2013]: ITU // [2014-2015]: Independent Communications Authority of South Africa // [2016-2018]: Independent Communication Authority of South Africa		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						70.0	72.0	75.0	75.0	41.0	61.0	72.4	81.0	84.0	88.0	88.7	88.9	90.09	93.0	93.0				[2005-2006]: ITU // [2007-2015]: Postal and Telecommunications Regulatory Authority // [2016-2018]: POTRAZ		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2002	2018	14	PT	Percentage	G	Global			99.0	99.0	99.0	99.0	99.0	99.0	99.0			96.0	96.0		98.0	98.0	98.0	97.0	97.0	97.0			[2016]: 42705 // [2017]: Value for largest operator // [2018]: Value for the largest operator	[2002]: Mascom. // [2003-2008]: Botswana Telecommunications Authority (BTA). // [2011]: Botswana Telecommunications Authority // [2012,2014-2018]: Botswana Communications Regulatory Authority (BOCRA)		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	722	Small island developing States (SIDS)	1			Group								[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	PT	Percentage	G	Global		66.43	68.93	68.29	74.86	80.66	78.73	81.31	81.4	84.44	85.90176	86.14327	89.46104	90.19577	87.25906	89.74435	87.57822	88.64469	88.87579	88.87579				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.8	99.8	99.8	99.8	99.8	99.8	99.8	99.8	99.8	99.8	99.8			[2018]: Provisional data	[2000-2006]: ITU // [2007-2012]: ComisiĂłn del Mercado de las Telecomunicaciones // [2013-2018]: ComisiĂłn Nacional de los Mercados y la Competencia		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			[2013, 2016, 2017, 2018]	2013	2018	4	PT	Percentage	G	Global														41.6			31.0	30.0	38.0	38.0			[2016]: Percentage of population covered by mobile cellular Network	[2013]: Ministry of Telecommunications & Postal Services // [2016-2018]: National Communication Authority, NCA		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			[2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	16	PT	Percentage	G	Global			20.0	27.0	33.0	34.0		60.0	66.0	66.0	86.0	86.7	88.3	89.0	89.1	89.45	89.7	89.7	90.0	90.0				[2002]: Sudan Telecommunications Company Ltd. (Sudatel). // [2003-2005,2007-2008]: National Telecommunication Corporation (NTC). // [2009]: NTC // [2010-2015]: National Telecommunication Corporation (NTC) // [2016-2018]: Telecommunication and Post Regulatory Authority		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			[2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018]	2010	2018	8	PT	Percentage	G	Global											98.0	99.0	100.0	100.0		100.0	100.0	100.0	100.0	100.0				[2010-2013,2015]: Telecommunications Authority Suriname (TAS) // [2016-2018]: Telecommunication Authority Suriname		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	747	Northern Africa and Western Asia	2	1	World	Region								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	PT	Percentage	G	Global			69.27333	76.35501	78.31541	81.18654	83.94895	89.51208	90.77084	91.77394	94.23048	95.54488	97.06528	96.92923	96.95368	96.07732	96.96596	97.68402	97.81975	97.81975				Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			[2000, 2001, 2002, 2006, 2008, 2009, 2010, 2011, 2012, 2015, 2016, 2017]	2000	2017	12	PT	Percentage	G	Global	70.0	65.0	80.0				90.0		91.0	90.0	92.0	94.9	96.8			21.0	21.21	54.0		54.0				[2000-2002,2006]: ITU // [2008-2012]: Swaziland Posts and Telecommunications Corporation // [2015-2017]: ITU estimate.		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2001	2018	17	PT	Percentage	G	Global		99.0	99.0	99.0	99.0	99.0	98.0	99.0	99.0	99.0	99.99	99.99	99.99		99.99	99.99	100.0	100.0	100.0	100.0				[2001-2006]: ITU // [2007-2009]: Swedish Post and Telecom Agency (PTS). // [2010-2012,2014-2018]: Swedish Post and Telecom Authority		_X: Data nature not available
