series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	_T	All age ranges or no breaks by age	F	Female	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	_T	All age ranges or no breaks by age	M	Male	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2013, 2014, 2016]	2013	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	_T	All age ranges or no breaks by age	F	Female	[2013, 2014, 2016]	2013	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	_T	All age ranges or no breaks by age	M	Male	[2013, 2014, 2016]	2013	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	Y0T17	under 18 years old	F	Female	[2016]	2016	2016	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	Y_GE18	18 years old and over	M	Male	[2016]	2016	2016	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	Y_GE18	18 years old and over	F	Female	[2016]	2016	2016	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2008, 2009, 2010, 2011, 2012, 2016]	2008	2016	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012, 2016]	2010	2016	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012, 2016]	2010	2016	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	Y_GE18	18 years old and over	F	Female	[2016]	2016	2016	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	Y_GE18	18 years old and over	M	Male	[2016]	2016	2016	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2009]	2009	2009	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	_T	All age ranges or no breaks by age	F	Female	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	_T	All age ranges or no breaks by age	M	Male	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2007, 2014, 2015, 2016, 2017]	2007	2017	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	Y0T17	under 18 years old	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	Y_GE18	18 years old and over	F	Female	[2015, 2016]	2015	2016	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	_T	All age ranges or no breaks by age	F	Female	[2016, 2017]	2016	2017	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	_T	All age ranges or no breaks by age	M	Male	[2016, 2017]	2016	2017	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2016, 2017]	2016	2017	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	Y0T17	under 18 years old	F	Female	[2016, 2017]	2016	2017	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	Y0T17	under 18 years old	M	Male	[2016, 2017]	2016	2017	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	_T	All age ranges or no breaks by age	M	Male	[2016, 2017]	2016	2017	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	_T	All age ranges or no breaks by age	F	Female	[2016, 2017]	2016	2017	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2005, 2006, 2008, 2009]	2005	2009	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y_GE18	18 years old and over	M	Male	[2008, 2009]	2008	2009	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	_T	All age ranges or no breaks by age	M	Male	[2008, 2009]	2008	2009	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	_T	All age ranges or no breaks by age	F	Female	[2008, 2009]	2008	2009	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y0T17	under 18 years old	F	Female	[2008, 2009]	2008	2009	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y0T17	under 18 years old	M	Male	[2008, 2009]	2008	2009	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y_GE18	18 years old and over	F	Female	[2008, 2009]	2008	2009	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2008]	2008	2008	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2007, 2008, 2009, 2010, 2012, 2014, 2015, 2016, 2017]	2007	2017	9
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	_T	All age ranges or no breaks by age	F	Female	[2010, 2012, 2014, 2015, 2016, 2017]	2010	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	_T	All age ranges or no breaks by age	M	Male	[2010, 2012, 2014, 2015, 2016, 2017]	2010	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y0T17	under 18 years old	M	Male	[2014, 2015, 2017]	2014	2017	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2017]	2014	2017	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2012, 2013, 2014]	2012	2014	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	_T	All age ranges or no breaks by age	F	Female	[2012, 2013, 2014]	2012	2014	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	_T	All age ranges or no breaks by age	M	Male	[2012, 2013, 2014]	2012	2014	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2009, 2012, 2013, 2014, 2015, 2016]	2009	2016	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	_T	All age ranges or no breaks by age	F	Female	[2012, 2013, 2014, 2015, 2016]	2012	2016	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	_T	All age ranges or no breaks by age	M	Male	[2012, 2013, 2014, 2015, 2016]	2012	2016	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y0T17	under 18 years old	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2010, 2011, 2012, 2013, 2016, 2017]	2010	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012, 2013, 2016]	2010	2016	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012, 2013, 2016, 2017]	2010	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2009	2016	8
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2003, 2004, 2005, 2006]	2003	2006	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2012, 2013, 2014, 2015]	2012	2015	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	_T	All age ranges or no breaks by age	M	Male	[2012, 2013, 2014, 2015]	2012	2015	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	_T	All age ranges or no breaks by age	F	Female	[2012, 2013, 2014, 2015]	2012	2015	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1	_T	All age ranges or no breaks by age	M	Male	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1	_T	All age ranges or no breaks by age	F	Female	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
