series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	638	Réunion	5	14	Eastern Africa	Country	55.53171398	-21.13183266	REU	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	1.7915828710938	1.7915828710938				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	32.56218984375	32.56218984375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	77.9058378515625	77.9058378515625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	3722.6986715234375	3722.6986715234375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	13.8207821484375	13.8207821484375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	652	Saint Barthélemy	5	29	Caribbean	Country	-62.83173536	17.89513362	BLM	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	654	Saint Helena	5	11	Western Africa	Country	-5.705752501	-15.96503946	SHN	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	663	Saint Martin (French Part)	5	29	Caribbean	Country	-63.04505461	18.0882685	MAF	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	666	Saint Pierre and Miquelon	4	21	Northern America	Country	-56.33682442	46.85812735	SPM	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.3382652734375	0.3382652734375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	317.6510836523437	317.6510836523437				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	35.1089697265625	35.1089697265625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.1688007421875	0.1688007421875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	43.0672800390625	43.0672800390625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	8.190093125	8.190093125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	34.4028568359375	34.4028568359375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	25.7384336328125	25.7384336328125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	132.83306015625	132.83306015625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	31.0253012109375	31.0253012109375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	344.2323157226563	344.2323157226563				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	66.0611564257813	66.0611564257813				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	1.7298465234375	1.7298465234375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	23.5832278515625	23.5832278515625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	35.0457740625	35.0457740625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.50578828125	0.50578828125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	10.13731171875	10.13731171875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	744	Svalbard and Jan Mayen Islands	4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	3.144673359375	3.144673359375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	747	Northern Africa and Western Asia	2	1	World	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	1015.4067	1015.4067				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	10.9604192675781	10.9604192675781				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	753	Eastern and South-Eastern Asia	2	1	World	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	5142.112622	5142.112622				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	24.2094177734375	24.2094177734375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	779.9307137207031	779.9307137207031				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	13.0460298144531	13.0460298144531				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	22.6986945703125	22.6986945703125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	142.394973046875	142.394973046875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	5.3747486132813	5.3747486132813				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	772	Tokelau	4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.2588870898438	0.2588870898438				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.4645146484375	0.4645146484375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	16.5971873242188	16.5971873242188				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	485.7005125878907	485.7005125878907				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	8.367913125	8.367913125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	796	Turks and Caicos Islands	5	29	Caribbean	Country	-71.745121	21.80780585	TCA	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	17.0740104296875	17.0740104296875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	40.89737921875	40.89737921875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	22.6039358984375	22.6039358984375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	20.8774037890625	20.8774037890625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	1.0115765625	1.0115765625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	28.031957421875	28.031957421875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	830	Channel Islands	4	154	Northern Europe	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	831	Guernsey	5	830	Channel Islands	Country	-2.200712402	49.71561166	GGY	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	832	Jersey	5	830	Channel Islands	Country	-2.136773508	49.22353354	JEY	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	833	Isle of Man	4	154	Northern Europe	Country	-4.538190305	54.22880901	IMN	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	226.2539518164062	226.2539518164062				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	3.8375153320313	3.8375153320313				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	2233.6911234960935	2233.6911234960935				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	850	United States Virgin Islands	5	29	Caribbean	Country	-64.76960113	17.73297693	VIR	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.337601484375	0.337601484375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.2534327929688	0.2534327929688				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	86	British Indian Ocean Territory	5	14	Eastern Africa	Country	72.38715553	-7.299281071	IOT	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	7.5765870703125	7.5765870703125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	234.7705730761719	234.7705730761719				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	876	Wallis and Futuna Islands	4	61	Polynesia	Country	-176.2034788	-13.28471201	WLF	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	54.9169580078125	54.9169580078125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	68.8501676464844	68.8501676464844				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	8.151558125	8.151558125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	92	British Virgin Islands	5	29	Caribbean	Country	-64.63294223	18.42256578	VGB	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.51686015625	0.51686015625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
