goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1993	lowerbound_1993	upperbound_1993	value_1994	lowerbound_1994	upperbound_1994	value_1995	lowerbound_1995	upperbound_1995	value_1996	lowerbound_1996	upperbound_1996	value_1997	lowerbound_1997	upperbound_1997	value_1998	lowerbound_1998	upperbound_1998	value_1999	lowerbound_1999	upperbound_1999	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	value_2020	lowerbound_2020	upperbound_2020	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.95139	0.93791	0.9544	0.95126	0.9381	0.95402	0.95076	0.93852	0.9538	0.95037	0.9386	0.95362	0.94918	0.93849	0.95328	0.9478	0.93826	0.95241	0.94664	0.93761	0.95124	0.94543	0.93778	0.95009	0.9442	0.93606	0.9487	0.94275	0.93606	0.94752	0.94193	0.93443	0.94627	0.94037	0.93317	0.94526	0.93936	0.93236	0.94387	0.93835	0.93046	0.94263	0.93718	0.92921	0.94179	0.93614	0.92774	0.94068	0.93536	0.92556	0.93984	0.93414	0.92318	0.93949	0.93313	0.92061	0.93884	0.93153	0.9199	0.93853	0.93047	0.91564	0.9391	0.92974	0.91516	0.93845	0.92846	0.91003	0.93944	0.92715	0.9091	0.93954	0.92584	0.9066	0.93877	0.9246	0.90422	0.93875	0.9237	0.90048	0.93894	0.92239	0.90007	0.93908	0.92239						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.89507	0.85734	0.90287	0.8938	0.85946	0.89792	0.89189	0.8566	0.89603	0.88971	0.85688	0.89424	0.88752	0.85921	0.89204	0.88464	0.8576	0.89006	0.88236	0.85898	0.88727	0.88003	0.85903	0.88533	0.87722	0.85883	0.88308	0.87583	0.85666	0.88054	0.87282	0.85381	0.87827	0.87073	0.84948	0.87614	0.86875	0.84471	0.87393	0.86656	0.84234	0.87218	0.8647	0.83759	0.87075	0.86248	0.83244	0.8693	0.86055	0.82897	0.86837	0.85871	0.82441	0.86796	0.856	0.81823	0.86795	0.85388	0.814	0.86823	0.85175	0.81091	0.86829	0.84924	0.80581	0.86748	0.84676	0.79995	0.86843	0.84501	0.79427	0.87168	0.84277	0.78981	0.87034	0.84024	0.78785	0.87094	0.83768	0.78007	0.87194	0.83593	0.77554	0.8728	0.83593						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.79232	0.62581	0.81701	0.79214	0.631	0.8062	0.79098	0.64265	0.80374	0.7899	0.66729	0.79274	0.78893	0.67061	0.7924	0.78736	0.68127	0.7922	0.78625	0.68738	0.79094	0.78507	0.69622	0.78964	0.78402	0.71063	0.78859	0.78271	0.70561	0.78705	0.78167	0.70517	0.78602	0.78043	0.70176	0.78509	0.77913	0.70398	0.784	0.77827	0.69084	0.78295	0.77773	0.6784	0.78264	0.77691	0.67031	0.78238	0.77669	0.65723	0.78872	0.77573	0.65164	0.79901	0.77522	0.63956	0.80752	0.77423	0.62965	0.81927	0.77317	0.627	0.82961	0.77244	0.61422	0.84233	0.77097	0.59852	0.84469	0.76998	0.58878	0.86025	0.76893	0.58234	0.86695	0.7681	0.5737	0.87645	0.76689	0.56149	0.89143	0.76623	0.55436	0.90698	0.76623						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.99183	0.99155	0.99188	0.99181	0.9913	0.99188	0.9916	0.99106	0.9919	0.99135	0.9908	0.9919	0.9911	0.99055	0.99164	0.99085	0.9903	0.99139	0.9906	0.99026	0.99114	0.99035	0.99023	0.99089	0.99032	0.99017	0.99064	0.99027	0.99015	0.99039	0.99022	0.99015	0.99034	0.99022	0.99017	0.99032	0.99023	0.99018	0.99028	0.99023	0.9902	0.99026	0.99026	0.99021	0.99035	0.99029	0.99023	0.99046	0.99037	0.99024	0.99056	0.99047	0.99027	0.99068	0.99059	0.99038	0.99073	0.99065	0.99047	0.99076	0.99069	0.99057	0.9908	0.99071	0.99063	0.99083	0.99073	0.99064	0.99087	0.99075	0.99063	0.99091	0.99076	0.99064	0.99092	0.99077	0.99064	0.99096	0.99079	0.99064	0.99099	0.9908	0.99064	0.99102	0.9908						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.79955	0.75172	0.81819	0.79934	0.75439	0.81703	0.79901	0.75715	0.81185	0.79943	0.7587	0.80967	0.79825	0.76313	0.8074	0.79655	0.76193	0.80705	0.7952	0.76808	0.80649	0.7938	0.76968	0.80623	0.7935	0.77048	0.80604	0.79343	0.77158	0.80583	0.79396	0.77183	0.80534	0.79402	0.77198	0.80514	0.79477	0.77177	0.8049	0.79696	0.77019	0.80467	0.79825	0.76715	0.80525	0.80002	0.76617	0.80735	0.80167	0.7623	0.80846	0.80193	0.76114	0.81253	0.80159	0.75676	0.81314	0.80124	0.75509	0.81778	0.80074	0.75268	0.82153	0.8005	0.75077	0.82541	0.80021	0.74787	0.82814	0.79964	0.74452	0.83128	0.79939	0.74094	0.8339	0.79908	0.73751	0.83715	0.79871	0.73089	0.84209	0.79854	0.72832	0.84439	0.79854						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.87895	0.87481	0.88186	0.87868	0.87468	0.88155	0.87853	0.8747	0.88133	0.87821	0.87456	0.88102	0.87798	0.8743	0.88086	0.87775	0.87376	0.88055	0.87754	0.87346	0.88021	0.87725	0.8733	0.88005	0.87694	0.87283	0.87981	0.8767	0.87238	0.87961	0.87641	0.87183	0.87939	0.87608	0.87165	0.87924	0.87584	0.87126	0.87897	0.87545	0.87068	0.87874	0.87529	0.87025	0.87861	0.87496	0.86968	0.87852	0.87451	0.86905	0.87857	0.8738	0.86785	0.87837	0.87346	0.86746	0.87774	0.87304	0.86656	0.87777	0.87273	0.86566	0.87742	0.87242	0.86523	0.87756	0.87212	0.86454	0.87745	0.87182	0.86423	0.8776	0.87174	0.86371	0.87779	0.87175	0.86305	0.8778	0.87148	0.86224	0.87784	0.87123	0.86182	0.87786	0.87123						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.96301	0.95587	0.96441	0.96282	0.95619	0.96406	0.9615	0.95542	0.96353	0.96045	0.95332	0.9632	0.95815	0.95106	0.96291	0.95627	0.9488	0.96257	0.95365	0.94688	0.95986	0.95087	0.94346	0.95715	0.94872	0.93998	0.95501	0.94571	0.93839	0.95208	0.94321	0.93475	0.94998	0.94077	0.931	0.94753	0.93797	0.92891	0.94541	0.93547	0.92527	0.94317	0.93335	0.92153	0.94185	0.93104	0.91872	0.9396	0.92891	0.91481	0.93823	0.92614	0.90942	0.93595	0.92421	0.90467	0.93553	0.92079	0.90104	0.93509	0.91964	0.89734	0.93409	0.91696	0.89246	0.93339	0.91441	0.88654	0.93372	0.91177	0.88287	0.93299	0.90984	0.87906	0.93336	0.9082	0.87264	0.93314	0.90657	0.86765	0.93229	0.9036	0.86478	0.93238	0.9036						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.95619	0.95006	0.96001	0.95542	0.94968	0.95821	0.95478	0.94951	0.95731	0.95419	0.94923	0.95617	0.95342	0.94873	0.9553	0.9529	0.94843	0.95454	0.95215	0.94792	0.95392	0.95165	0.94769	0.95331	0.95102	0.94737	0.95273	0.95037	0.94689	0.95215	0.94969	0.94638	0.95152	0.94916	0.94525	0.95088	0.94856	0.94408	0.95028	0.9479	0.94368	0.94962	0.94735	0.94268	0.949	0.94694	0.94142	0.94831	0.9463	0.94008	0.94765	0.94573	0.93997	0.94722	0.94499	0.93741	0.94687	0.94434	0.93765	0.94677	0.94388	0.93605	0.94669	0.94317	0.93545	0.94667	0.94268	0.93421	0.94665	0.94203	0.93216	0.94671	0.94156	0.93194	0.94671	0.94114	0.93092	0.94674	0.94062	0.92938	0.94675	0.94023	0.92736	0.94675	0.94023						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.95851	0.93591	0.96217	0.9583	0.9364	0.96111	0.95768	0.93833	0.95961	0.9573	0.9397	0.95885	0.95687	0.93964	0.95847	0.95551	0.9412	0.95806	0.95444	0.94196	0.95771	0.95385	0.94174	0.95736	0.95346	0.94254	0.95702	0.95324	0.94293	0.9567	0.9532	0.94293	0.95656	0.9535	0.94199	0.95642	0.95442	0.94152	0.95626	0.95511	0.94075	0.95621	0.95612	0.93915	0.95627	0.95615	0.93944	0.95717	0.95621	0.93866	0.95804	0.95625	0.93739	0.95991	0.95628	0.93617	0.9611	0.95633	0.93498	0.96275	0.95637	0.93444	0.96515	0.9564	0.93316	0.96588	0.95643	0.93163	0.96763	0.95646	0.93065	0.96988	0.95648	0.92881	0.97074	0.95652	0.92802	0.97382	0.95654	0.92555	0.97556	0.95659	0.9241	0.97738	0.95659						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.75693	0.70514	0.76673	0.7568	0.70769	0.76378	0.75451	0.70757	0.76094	0.75102	0.7091	0.75895	0.74734	0.71103	0.75771	0.74427	0.7102	0.7574	0.74028	0.70987	0.7534	0.73719	0.70998	0.75063	0.73367	0.7087	0.74722	0.73111	0.70607	0.74432	0.72844	0.70388	0.74238	0.72666	0.69885	0.73925	0.72427	0.69782	0.7368	0.72179	0.69223	0.73395	0.72075	0.68554	0.73209	0.71886	0.68077	0.73057	0.71674	0.67664	0.73061	0.71385	0.67154	0.72872	0.71338	0.66638	0.73157	0.71046	0.65867	0.73057	0.7075	0.64943	0.73576	0.70509	0.64612	0.73246	0.70219	0.63693	0.73467	0.69661	0.63039	0.73628	0.69372	0.62248	0.73607	0.68843	0.61552	0.73601	0.68593	0.60833	0.7387	0.68274	0.60223	0.739	0.68274						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.92924	0.92015	0.93257	0.92907	0.91989	0.93223	0.92911	0.92055	0.93187	0.92909	0.9203	0.93166	0.92895	0.92059	0.93153	0.92899	0.92069	0.93155	0.92909	0.92186	0.93146	0.9291	0.92125	0.93149	0.92922	0.92173	0.93151	0.92934	0.92257	0.9316	0.92951	0.92202	0.93171	0.92959	0.92141	0.93172	0.92973	0.92148	0.93183	0.92978	0.92091	0.93198	0.92983	0.92098	0.93239	0.92993	0.9206	0.93253	0.93001	0.92005	0.9336	0.93	0.91971	0.93413	0.93012	0.9194	0.93475	0.93024	0.91901	0.93536	0.93023	0.91865	0.93591	0.93039	0.91797	0.93642	0.93035	0.91745	0.93738	0.93043	0.91795	0.93843	0.93053	0.91681	0.9387	0.93052	0.91614	0.93938	0.93076	0.91607	0.94018	0.93059	0.91571	0.94107	0.93059						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.90219	0.8999	0.90282	0.90194	0.89973	0.90259	0.90166	0.89965	0.90235	0.90137	0.89946	0.90205	0.9011	0.89938	0.90171	0.90078	0.89924	0.90148	0.90062	0.89921	0.90128	0.90047	0.89935	0.90109	0.90038	0.89911	0.90089	0.90028	0.89916	0.90069	0.90021	0.89913	0.90061	0.90024	0.89895	0.90052	0.90028	0.89872	0.90047	0.90028	0.89869	0.90042	0.90035	0.89841	0.90049	0.90039	0.89841	0.90054	0.90042	0.89827	0.90066	0.90045	0.89816	0.90081	0.90049	0.89797	0.90088	0.90053	0.89782	0.90122	0.90057	0.89775	0.90134	0.90062	0.89765	0.90156	0.90064	0.89753	0.90166	0.90067	0.89731	0.90189	0.9007	0.89743	0.90203	0.90074	0.89731	0.90222	0.9008	0.89709	0.90251	0.90081	0.89707	0.90273	0.90081						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.94053	0.83761	0.96363	0.93987	0.83438	0.95912	0.93778	0.8427	0.9512	0.93377	0.84866	0.9408	0.92976	0.8464	0.93968	0.92429	0.8469	0.93667	0.91965	0.84452	0.93209	0.91094	0.84269	0.92868	0.90492	0.84154	0.92584	0.90074	0.83773	0.92261	0.90064	0.83149	0.91952	0.90066	0.81842	0.9166	0.90116	0.80881	0.91351	0.89826	0.80641	0.9105	0.8952	0.79667	0.90766	0.89348	0.78088	0.90473	0.88902	0.77731	0.90215	0.8884	0.76196	0.90341	0.88427	0.75347	0.90965	0.88065	0.74097	0.90901	0.8747	0.72551	0.90952	0.87353	0.71598	0.91304	0.8697	0.70294	0.92054	0.86468	0.69244	0.92089	0.8607	0.67964	0.92537	0.85673	0.66177	0.92709	0.85251	0.65647	0.93386	0.85004	0.64191	0.94011	0.85004						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.96234	0.96074	0.96265	0.96215	0.9605	0.96261	0.96177	0.96043	0.96264	0.96139	0.96008	0.96262	0.96127	0.95977	0.96226	0.96079	0.95947	0.96182	0.96045	0.95904	0.96144	0.96007	0.95918	0.96112	0.96004	0.95903	0.96074	0.95991	0.95903	0.96037	0.95983	0.95894	0.96028	0.95983	0.95888	0.96019	0.95989	0.95903	0.9601	0.95989	0.959	0.96006	0.96001	0.95897	0.96015	0.96001	0.95896	0.96023	0.96008	0.95895	0.96036	0.96015	0.95892	0.96051	0.96023	0.95892	0.96067	0.96029	0.95886	0.96087	0.96035	0.95883	0.961	0.96041	0.95879	0.96115	0.96047	0.95877	0.96136	0.96052	0.95873	0.96168	0.96058	0.95867	0.96206	0.96062	0.95862	0.96186	0.96068	0.95858	0.96214	0.96074	0.95852	0.96258	0.96074						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
