goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_1995,value_2000,value_2005,value_2010,value_2012,value_2014,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,96591.0,109462.0,123751.0,142928.0,151665.0,155684.0,163844.0,166411.0,166494.0,166494.0,,,"[1995,2000,2005,2010,2012,2014,2016-2017]: Estimate based on the acquisition date of each conserved accession as reported in 2018.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2016-2017]: E: Estimated data // [2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,61.0,61.0,22830.0,30843.0,31231.0,31387.0,31887.0,31887.0,31887.0,31887.0,,,"[1995,2000,2005,2010,2012,2014,2016]: Estimate based on the acquisition date of each conserved accession as reported in 2017. // [2018]: Estimate based on 2017 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2016,2018]: E: Estimated data // [2017]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),768,Togo,5,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,218.0,218.0,218.0,218.0,218.0,220.0,220.0,220.0,220.0,220.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2017-2018]: Estimate based on 2016 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2017-2018]: E: Estimated data // [2014,2016]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),780,Trinidad and Tobago,5,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,354.0,413.0,436.0,490.0,514.0,573.0,580.0,582.0,598.0,598.0,,,"[1995,2000,2005,2010,2012,2014,2016-2017]: Estimate based on the acquisition date of each conserved accession as reported in 2018.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2016-2017]: E: Estimated data // [2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,0.0,0.0,0.0,5292.0,5292.0,5923.0,19784.0,19999.0,19999.0,19999.0,,,"[2010,2012,2014,2016]: Estimate based on the acquisition date of each conserved accession as reported in 2017. // [2018]: Estimate based on 2017 report.","[1995,2000,2005]: FAO // [2010,2012,2014,2016-2018]: FAO-WIEWS (http://www.fao.org/wiews)",,"[1995,2000,2005]: _X: Data nature not available // [2010,2012,2014,2016,2018]: E: Estimated data // [2017]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,10240.0,11486.0,12792.0,13026.0,13026.0,14129.0,14129.0,14129.0,14129.0,14129.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2016-2018]: Estimate based on 2014 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2016-2018]: E: Estimated data // [2014]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,0.0,716.0,2624.0,3198.0,3532.0,3833.0,4345.0,4345.0,4617.0,4617.0,,,"[2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014.","[1995]: FAO // [2000,2005,2010,2012,2014,2016-2018]: FAO-WIEWS (http://www.fao.org/wiews)",,"[1995]: _X: Data nature not available // [2000,2005,2010,2012]: E: Estimated data // [2014,2016-2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,6.0,6.0,42.0,3456.0,3767.0,4228.0,5027.0,5027.0,5027.0,5027.0,,,"[2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2014]: Estimate based on the acquisition date of each conserved accession as reported in 2016. // [2017-2018]: Estimate based on 2016 report.","[1995,2000,2005]: FAO // [2010,2012,2014,2016-2018]: FAO-WIEWS (http://www.fao.org/wiews)",,"[1995,2000,2005]: _X: Data nature not available // [2010,2012,2014,2017-2018]: E: Estimated data // [2016]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,53480.0,68650.0,80274.0,91075.0,94025.0,94025.0,94025.0,94025.0,94025.0,94025.0,,,"[1995,2000,2005,2010]: Estimate based on the acquisition date of each conserved accession as reported in 2012. // [2014,2016-2018]: Estimate based on 2012 report.",FAO-WIEWS (http://www.fao.org/wiews) and EURISCO (http://eurisco.ipk-gatersleben.de),,"[1995,2000,2005,2010,2014,2016-2018]: E: Estimated data // [2012]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,1351.0,1655.0,1843.0,2158.0,2158.0,2158.0,2158.0,2158.0,2158.0,2158.0,,,"[1995,2000,2005]: Estimate based on the acquisition date of each conserved accession as reported in 2010. // [2012,2014,2016-2018]: Estimate based on 2010 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2012,2014,2016-2018]: E: Estimated data // [2010]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,380.0,380.0,8081.0,11355.0,11626.0,11654.0,11654.0,13522.0,13522.0,13522.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2018]: Estimate based on 2016 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2018]: E: Estimated data // [2014,2016-2017]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),826,United Kingdom of Great Britain and Northern Ireland,4,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,76986.0,114892.0,451682.0,686400.0,745542.0,781940.0,801759.0,821524.0,834451.0,834451.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014.",FAO-WIEWS (http://www.fao.org/wiews) and EURISCO (http://eurisco.ipk-gatersleben.de),,"[1995,2000,2005,2010,2012]: E: Estimated data // [2014,2016-2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,1363.0,2521.0,4373.0,5269.0,5592.0,5825.0,5825.0,5825.0,5825.0,5825.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2016-2017]: Estimate based on the acquisition date of each conserved accession as reported in 2015.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2016-2017]: E: Estimated data // [2014,2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,409471.0,449203.0,473439.0,543966.0,557936.0,565844.0,582149.0,582149.0,582149.0,582149.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2016-2017]: Estimate based on the acquisition date of each conserved accession as reported in 2015. // [2018]: Estimate based on 2015 report.",Genesys (https://www.genesys-pgr.org),,"[1995,2000,2005,2010,2012,2016-2018]: E: Estimated data // [2014]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),858,Uruguay,5,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,2015.0,7708.0,10689.0,13905.0,14281.0,14580.0,16653.0,17420.0,17468.0,17468.0,,,"[1995,2000,2010,2012,2014,2016-2017]: Estimate based on the acquisition date of each conserved accession as reported in 2018. // [2005]: Estimate based on the acquisition date of each conserved accession as reported in 2014.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2016-2017]: E: Estimated data // [2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),894,Zambia,5,14,Eastern Africa,Country,27.850329,-14.59701056,ZMB,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,3850.0,4523.0,5918.0,6482.0,7058.0,7252.0,7252.0,7252.0,7583.0,7583.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2017]: Estimate based on 2016 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2017]: E: Estimated data // [2014,2016,2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),9,Oceania,2,1,World,Region,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,167962.0,197493.0,231511.0,244403.0,251142.0,255765.0,261595.0,262670.0,263011.0,263011.0,,,"Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.",FAO-WIEWS (http://www.fao.org/wiews) and Genesys (https://www.genesys-pgr.org),,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),917,,,,,,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,615726.0,681280.0,727309.0,753948.0,775314.0,781948.0,792721.0,800525.0,800525.0,800525.0,,,"Africa Rice, formerly WARDA; CIAT (Centro Internacional de Agricultura Tropical); CIMMYT (Centro Internacional de Mejoramiento de MaĂ­z y Trigo); CIP (Centro Internacional de la Papa); ICARDA (International Center for Agriculture Research in the Dry Areas); ICRAF (World Agroforestry Centre); IITA (International Institute of Tropical Agriculture); ILRI (International Livestock Research Institute); IRRI (International Rice Research Institute); ITC - Bioversity (International Transit Centre); World Vegetable Center.","FAO-WIEWS (http://www.fao.org/wiews) for CIP, ICARDA and ICT; Genesys (https://www.genesys-pgr.org) for the remaining centres.",,"[1995,2000,2005,2010,2012]: E: Estimated data // [2014,2016-2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),919,,,,,,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,35244.0,47664.0,53536.0,59927.0,65505.0,69583.0,63624.0,63883.0,71165.0,71165.0,,,"Centro AgronĂłmico Tropical de InvestigaciĂłn y EnseĂąanza (CATIE), Costa Rica; Centre for Pacific Crops and Trees (CePaCT), Fiji Islands; International Center for Biosaline Agriculture (ICBA); NORDGEN, Sweden; and SADC Plant Genetic Resources Centre (SPGRC), Zambia.","FAO-WIEWS (http://www.fao.org/wiews) for CATIE, ICBA and SPGRC; Genesys (https://www.genesys-pgr.org) for CePaCT; and EURISCO (http://eurisco.ipk-gatersleben.de) for NORDGEN.",,"[1995,2000,2005,2010,2012]: E: Estimated data // [2014,2016-2018]: C: Country data"
