goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	39.58683	0.0	0.0	39.58683	0.0	0.0	39.58683	0.0	0.0	39.58683	0.0	0.0	39.58683	0.0	0.0	39.58683	0.0	0.0	39.58683	0.00075	0.00075	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683	0.00727	0.00727	39.58683						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	51.64754	51.64754	0.0	55.86213	55.86213	0.0	55.91238	55.91238	0.0	56.34914	56.34914	0.0	56.85961	56.85961	0.0	57.14241	57.14241	0.0	57.47746	57.47746	0.0	57.67785	57.67785	0.0	57.68034	57.68034	0.0	58.1641	58.1641	0.0	58.1781	58.1781	0.0	58.2269	58.2269	0.0	58.22792	58.22792	0.0	58.249	58.249	0.0	58.29332	58.29332	0.0	58.29931	58.29931	0.0	58.30115	58.30115	0.0	58.30729	58.30729	0.0	58.30787	58.30787	0.0	58.30787	58.30787	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	34.91311	18.57582	20.96191	34.91311	18.57582	20.96191	34.91311	18.57582	20.96191	34.91311	18.57582	20.96191	34.91311	18.57582	20.96191	34.91311	18.57582	20.96191	34.91311	18.57582	20.96191	34.91311	18.64698	21.00712	34.91311	21.61303	23.93937	34.91311	25.39187	27.53547	34.91311	27.48927	29.37754	34.91311	27.48927	29.37754	34.91311	27.99623	29.88344	34.91311	30.4372	30.4372	34.91311	30.4372	30.4372	34.91311	30.4372	30.4372	34.91311	30.4372	30.4372	34.91311	30.4372	30.4372	34.91311	30.4372	30.4372	34.91311	30.4372	30.4372	34.91311						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	747	Northern Africa and Western Asia	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	8.47189	13.03182	13.03182	8.50355	18.30809	18.30809	8.84037	24.53887	24.53887	9.75469	27.82901	27.82901	11.33513	30.82302	30.82302	11.46501	30.82302	30.82302	12.13453	33.2152	33.2152	13.5044	33.48548	33.48548	15.72004	33.48548	33.48548	16.33133	33.66617	33.66617	16.40075	33.66617	33.66617	16.7592	35.82533	35.82533	18.82878	36.59213	36.59213	19.0558	40.37967	40.37967	19.47335	43.68251	43.68251	19.47513	43.68251	43.68251	19.47696	43.68251	43.68251	19.50773	43.68251	43.68251	19.50813	43.68251	43.68251	19.50842	43.68251	43.68251	19.50842						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	29.98099	1.60839	1.60839	29.98099	1.60839	1.60839	29.98099	1.60839	1.60839	29.98099	1.60839	1.60839	29.98099	1.60839	1.60839	29.98099	10.80904	10.80904	29.98099	10.80904	10.80904	29.98099	12.46402	12.46402	29.98099	14.41997	14.41997	29.98099	16.13579	16.13579	29.98099	21.37452	21.37452	29.98099	21.37452	21.37452	29.98099	21.37452	21.37452	30.27254	21.37452	21.37452	30.27254	21.37452	21.37452	30.56677	21.37452	21.37452	30.56677	21.37452	21.37452	30.56677	21.37452	21.37452	30.56677	21.37452	21.37452	30.56677	21.37452	21.37452	30.56677						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	75.74453	5.41621	5.41621	75.75293	6.96769	6.96769	75.87233	9.35226	9.35226	75.87233	9.35226	9.35226	75.87233	12.39888	12.39888	75.87233	13.30685	13.30685	75.87255	13.30685	13.30685	75.87255	13.30685	13.30685	75.87255	13.30685	13.30685	75.87255	17.48076	17.48076	75.87255	18.7406	18.7406	75.87255	19.02651	19.02651	75.87255	19.02651	19.02651	75.87255	21.33387	21.33387	75.87255	21.33387	21.33387	75.87255	21.4213	21.4213	75.87255	21.5109	21.5109	77.06115	23.01858	23.01858	77.06167	23.03812	23.03812	77.06167	23.03812	23.03812	77.06167						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	21.5561	21.36909	21.71996	22.17499	21.97625	22.33037	22.92981	22.74191	23.07845	24.64172	24.48722	24.78775	25.91793	25.7269	26.08615	26.19645	25.99234	26.34376	27.413	27.21434	27.54852	28.45046	28.27029	28.6008	28.82385	28.63052	28.96863	29.61883	29.44925	29.78559	30.0314	29.83796	30.17454	30.47981	30.32043	30.61054	30.88934	30.71557	31.01287	31.8236	31.66878	31.94536	32.49564	32.35122	32.58306	32.62875	32.47792	32.69495	32.95412	32.80565	32.97101	33.27556	33.21438	33.27556	33.45669	33.45669	33.45669	33.45669	33.45669	33.45669	33.45669						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	23.2327	0.0	0.0	25.98083	0.0	0.0	25.98083	0.0	0.0	26.05316	0.0	0.0	26.05316	0.0	0.0	26.10062	0.0	0.0	26.10062	0.0	0.0	26.23581	0.0	0.0	26.23581	0.0	0.0	32.26811	0.0	0.0	32.85203	0.0	0.0	32.85203	0.0	0.0	32.87215	0.0	0.0	32.87215	0.0	0.0	32.87215	0.0	0.0	32.87215	0.0	0.0	32.87215	0.0	0.0	33.06972	0.0	0.0	33.06972	0.0	0.0	33.06972	0.0	0.0	33.06972						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	37.93597	46.62374	46.62374	39.62016	46.6678	46.6678	41.74222	47.80466	47.80466	42.7267	48.29492	48.29492	43.64136	48.29978	48.29978	44.55639	48.63026	48.63026	46.33786	48.67808	48.67808	46.50177	50.39118	50.39118	46.77971	50.39118	50.39118	46.96851	50.48724	50.48724	47.85248	50.5468	50.5468	47.88514	50.5468	50.5468	47.88668	50.5468	50.5468	47.94806	50.5468	50.5468	47.97946	50.5468	50.5468	47.97946	50.5468	50.5468	47.97946	50.5468	50.5468	48.11827	50.5468	50.5468	48.11827	50.5468	50.5468	48.11827	50.5468	50.5468	48.11827						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0	34.91311	34.91311	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	15.76865	75.74453	75.74453	15.76865	75.75293	75.75293	15.76865	75.87233	75.87233	15.76865	75.87233	75.87233	15.76865	75.87233	75.87233	15.76865	75.87233	75.87233	15.76865	75.87255	75.87255	15.76865	75.87255	75.87255	15.76865	75.87255	75.87255	15.76865	75.87255	75.87255	15.76865	75.87255	75.87255	15.76865	75.87255	75.87255	15.76865	75.87255	75.87255	16.80901	75.87255	75.87255	16.80901	75.87255	75.87255	16.80901	75.87255	75.87255	16.80901	75.87255	75.87255	16.80901	77.06115	77.06115	16.80901	77.06167	77.06167	16.80901	77.06167	77.06167	16.80901						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	83.3425	23.2327	23.2327	83.3425	25.98083	25.98083	83.3425	25.98083	25.98083	83.3425	26.05316	26.05316	83.3425	26.05316	26.05316	83.3425	26.10062	26.10062	83.3425	26.10062	26.10062	85.06005	26.23581	26.23581	86.23652	26.23581	26.23581	88.42951	32.26811	32.26811	88.42951	32.85203	32.85203	88.42951	32.85203	32.85203	88.42951	32.87215	32.87215	88.42951	32.87215	32.87215	88.42951	32.87215	32.87215	88.42951	32.87215	32.87215	88.42951	32.87215	32.87215	88.42951	33.06972	33.06972	88.42951	33.06972	33.06972	88.42951	33.06972	33.06972	88.42951						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	15.76865	15.76865	99.99888	16.80901	16.80901	99.99888	16.80901	16.80901	99.99888	16.80901	16.80901	99.99888	16.80901	16.80901	99.99888	16.80901	16.80901	99.99888	16.80901	16.80901	99.99888	16.80901	16.80901	99.99888						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	83.3425	83.3425	0.0	83.3425	83.3425	0.0	83.3425	83.3425	0.0	83.3425	83.3425	0.0	83.3425	83.3425	0.0	83.3425	83.3425	0.0	83.3425	83.3425	0.0	85.06005	85.06005	0.0	86.23652	86.23652	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0	88.42951	88.42951	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	45.06217	20.57105	20.57105	45.06217	20.57105	20.57105	45.06217	20.75962	20.75962	45.06217	21.03039	21.03039	45.06217	21.03039	21.03039	45.06217	21.03039	21.03039	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217	21.2668	21.2668	45.06217						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
