series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	typeOfSkill_code	typeOfSkill_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	807	North Macedonia	0.80928						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	807	North Macedonia	0.83871						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	807	North Macedonia	0.93285						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	807	North Macedonia	1.04369						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	818	Egypt	0.73333						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	818	Egypt	0.73585						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	818	Egypt	0.71429						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	818	Egypt	0.7451						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	818	Egypt	0.65789						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	818	Egypt	0.55556						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	818	Egypt	0.5						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	818	Egypt	0.52941						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	818	Egypt	0.6						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2015				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	826	United Kingdom of Great Britain and Northern Ireland	0.94488						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	826	United Kingdom of Great Britain and Northern Ireland	0.89721						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	826	United Kingdom of Great Britain and Northern Ireland	0.89458						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	826	United Kingdom of Great Britain and Northern Ireland	0.90125						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	826	United Kingdom of Great Britain and Northern Ireland	0.49057						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	826	United Kingdom of Great Britain and Northern Ireland	1.00425						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	826	United Kingdom of Great Britain and Northern Ireland	0.94021						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
