series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	modeOfTransportation_code	modeOfTransportation_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	496	Mongolia	22667035514.1384						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	498	Republic of Moldova	551910.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	498	Republic of Moldova	5289900000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	498	Republic of Moldova	644500.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	498	Republic of Moldova	1013400000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	498	Republic of Moldova	300000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	499	Montenegro	111900.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	499	Montenegro	103000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	499	Montenegro	134500.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	499	Montenegro	169000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	499	Montenegro	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	5	South America	4965005552.35169						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	5	South America	87297729308.2333						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	5	South America	5161129953.56766						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	5	South America	1591402659327.13						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	5	South America	428597479134.382						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	419	Latin America and the Caribbean	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	50	Bangladesh	61749977.81						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	50	Bangladesh	6857633917.44379						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	50	Bangladesh	63818151.98488						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	50	Bangladesh	19007039221.6354						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	50	Bangladesh	24128843509.7629						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	500	Montserrat	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	500	Montserrat	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	500	Montserrat	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	504	Morocco	77935810.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	504	Morocco	22392447077.312						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	504	Morocco	97711520.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	504	Morocco	2737681008.57046						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	504	Morocco	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	508	Mozambique	3557000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	508	Mozambique	10387766720.1702						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	508	Mozambique	4775000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	508	Mozambique	1835563274.53285						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	508	Mozambique	480152617.13101						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	51	Armenia	1863171102.14643						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	51	Armenia	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	51	Armenia	385634006.84477						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	512	Oman	434921730.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	512	Oman	510425983.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	512	Oman	23102298080.3428						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	512	Oman	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	512	Oman	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	513	Europe and Northern America	91300760242.8922						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	513	Europe and Northern America	2585645919635.44						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	513	Europe and Northern America	94000359880.3766						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	513	Europe and Northern America	12074608102675.7						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	513	Europe and Northern America	21549767471529.9						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	514	Developed Regions	106217111938.668						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	514	Developed Regions	12555381430307.6						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	514	Developed Regions	22064848069107.5						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	514	Developed Regions	2588250535016.42						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	514	Developed Regions	107792514221.581						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	515	Developing Regions	116778704550.657						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	515	Developing Regions	14920930760883.2						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	515	Developing Regions	1715724611132.17						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	515	Developing Regions	4719670650797.86						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	515	Developing Regions	123174850094.964						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	516	Namibia	22206886.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	516	Namibia	3355678645.32716						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	516	Namibia	26293869.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	516	Namibia	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	516	Namibia	705049292.7469						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	518	Eastern Asia (excluding Japan)	56658859815.9766						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	518	Eastern Asia (excluding Japan)	2839676959353.98						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	518	Eastern Asia (excluding Japan)	7694550162685.36						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	518	Eastern Asia (excluding Japan)	1444772366164.55						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				1			Group					
