series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfProduct_code	typeOfProduct_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	value_detail	lowerBound_detail	upperBound_detail
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	ALP	All products	2017	39.78495					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	AGG_TXT	Textiles	2017	0.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	AGG_CLTH	Clothing	2017	22.22222					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	AGG_TXT	Textiles	2017	77.77778					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	AGG_IND	Industrial products	2017	62.11454					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	ALP	All products	2017	70.71429					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	AGG_AGR	Agricultural products	2017	83.90805					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1	AGG_AGR	Agricultural products	2017	12.5					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1	AGG_CLTH	Clothing	2017	0.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1	ALP	All products	2017	43.24324					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1	AGG_IND	Industrial products	2017	53.84615					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1	AGG_TXT	Textiles	2017	50.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						AGG_AGR	Agricultural products	2017	67.52101					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						ALP	All products	2017	66.54437					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						AGG_ARMS	Arms	2017	67.76316					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						AGG_CLTH	Clothing	2017	55.44257					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						AGG_IND	Industrial products	2017	67.32513					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						AGG_OIL	Oil	2017	86.89655					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						AGG_TXT	Textiles	2017	66.97342					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	AGG_AGR	Agricultural products	2017	77.1831					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	AGG_CLTH	Clothing	2017	40.68966					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	ALP	All products	2017	76.1522					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	AGG_TXT	Textiles	2017	77.77778					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	AGG_IND	Industrial products	2017	79.68633					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	AGG_ARMS	Arms	2016	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	744	Svalbard and Jan Mayen Islands	4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1	ALP	All products	2016	0.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	744	Svalbard and Jan Mayen Islands	4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1	AGG_IND	Industrial products	2016	0.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	746	Northern Africa (exc. Sudan)	1			Group						AGG_TXT	Textiles	2017	64.59826					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	746	Northern Africa (exc. Sudan)	1			Group						AGG_OIL	Oil	2017	83.33333					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	746	Northern Africa (exc. Sudan)	1			Group						AGG_IND	Industrial products	2017	61.87672					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	746	Northern Africa (exc. Sudan)	1			Group						AGG_AGR	Agricultural products	2017	60.72423					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	746	Northern Africa (exc. Sudan)	1			Group						ALP	All products	2017	57.56658					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	746	Northern Africa (exc. Sudan)	1			Group						AGG_ARMS	Arms	2017	54.16667					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	746	Northern Africa (exc. Sudan)	1			Group						AGG_CLTH	Clothing	2017	39.6979					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	747	Northern Africa and Western Asia	2	1	World	Region						AGG_AGR	Agricultural products	2017	54.04361					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	747	Northern Africa and Western Asia	2	1	World	Region						ALP	All products	2017	51.89397					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	747	Northern Africa and Western Asia	2	1	World	Region						AGG_ARMS	Arms	2017	44.45983					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	747	Northern Africa and Western Asia	2	1	World	Region						AGG_CLTH	Clothing	2017	41.26252					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	747	Northern Africa and Western Asia	2	1	World	Region						AGG_IND	Industrial products	2017	53.12146					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	747	Northern Africa and Western Asia	2	1	World	Region						AGG_OIL	Oil	2017	82.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	747	Northern Africa and Western Asia	2	1	World	Region						AGG_TXT	Textiles	2017	49.49779					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	AGG_IND	Industrial products	2017	53.94918					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	AGG_TXT	Textiles	2017	65.02732					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	AGG_AGR	Agricultural products	2017	64.47602					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	ALP	All products	2017	56.06085					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	AGG_ARMS	Arms	2017	0.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	AGG_CLTH	Clothing	2017	66.42857					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	AGG_CLTH	Clothing	2017	64.53849					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	AGG_AGR	Agricultural products	2017	59.70334					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	AGG_TXT	Textiles	2017	62.86058					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	AGG_IND	Industrial products	2017	59.11871					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	ALP	All products	2017	59.48355					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	AGG_ARMS	Arms	2017	69.8324					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						AGG_AGR	Agricultural products	2017	46.27556					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						ALP	All products	2017	46.41548					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						AGG_ARMS	Arms	2017	42.77674					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						AGG_CLTH	Clothing	2017	31.96189					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						AGG_IND	Industrial products	2017	48.56119					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						AGG_OIL	Oil	2017	82.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						AGG_TXT	Textiles	2017	37.93027					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	AGG_ARMS	Arms	2017	71.34831					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	AGG_TXT	Textiles	2017	58.68426					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	ALP	All products	2017	57.48697					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	AGG_AGR	Agricultural products	2017	33.91576					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	AGG_OIL	Oil	2017	60.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	AGG_IND	Industrial products	2017	58.96278					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	AGG_CLTH	Clothing	2017	56.36754					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	AGG_CLTH	Clothing	2017	33.08642					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	AGG_IND	Industrial products	2017	57.32619					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	AGG_OIL	Oil	2017	86.66667					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	AGG_TXT	Textiles	2017	51.17801					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	AGG_ARMS	Arms	2017	34.16149					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	ALP	All products	2017	54.6954					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	AGG_AGR	Agricultural products	2017	43.55148					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	AGG_AGR	Agricultural products	2017	70.1459					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	AGG_ARMS	Arms	2017	33.33333					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	ALP	All products	2017	80.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	AGG_IND	Industrial products	2017	84.52088					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	AGG_OIL	Oil	2010	83.33333					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	AGG_CLTH	Clothing	2017	86.55063					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	AGG_TXT	Textiles	2017	86.79245					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	ALP	All products	2017	45.42587					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	AGG_AGR	Agricultural products	2017	74.2029					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	AGG_TXT	Textiles	2017	43.43434					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	AGG_OIL	Oil	2005	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	AGG_IND	Industrial products	2017	33.74827					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	AGG_CLTH	Clothing	2017	32.67327					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	AGG_ARMS	Arms	2017	38.09524					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	ALP	All products	2017	52.64344					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	AGG_AGR	Agricultural products	2017	48.54376					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	AGG_TXT	Textiles	2017	47.76817					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	AGG_OIL	Oil	2017	75.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	AGG_IND	Industrial products	2017	55.5237					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	AGG_CLTH	Clothing	2017	34.39868					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	ALP	All products	2017	84.99403					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	AGG_AGR	Agricultural products	2017	89.70944					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	AGG_ARMS	Arms	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	AGG_TXT	Textiles	2017	78.87324					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	AGG_IND	Industrial products	2017	85.45651					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	AGG_CLTH	Clothing	2017	71.73913					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	772	Tokelau	4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1	AGG_AGR	Agricultural products	2017	26.5625					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
