goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfWasteTreatment_code	typeOfWasteTreatment_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			WT_INCINRT	Incineration	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	T	Tonnes	G	Global					37000.0		1220900.0		1228645.0		1306167.0		1422701.0		1520287.0		1514417.0		1514417.0			[2004]: Eurostat estimate.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			WT_LANDFIL	Landfilling	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	T	Tonnes	G	Global					1707000.0		1768740.0		2120360.0		2729389.0		2838870.0		2672055.0		2322485.0		2322485.0			[2004]: Eurostat estimate.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			WT_RECYCL	Recycling	[2010, 2012, 2014, 2016]	2010	2016	4	T	Tonnes	G	Global											3415081.0		3475951.0		2366474.0		2229863.0		2229863.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1			WT_INCINRT	Incineration	[2007, 2008, 2013, 2014]	2007	2014	4	T	Tonnes	G	Global								76.0	110.0					361.0	494.0				494.0			[2007-2008]: Partial total.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1			WT_RECYCL	Recycling	[2008, 2013, 2014]	2008	2014	3	T	Tonnes	G	Global									1.0					847.0	1049.0				1049.0			[2008]: Partial total.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1			WT_LANDFIL	Landfilling	[2013, 2014]	2013	2014	2	T	Tonnes	G	Global														83.0	139.0				139.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			WT_LANDFIL	Landfilling	[2000, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2014]	2000	2014	11	T	Tonnes	G	Global	5016.0			6151.200195	4570.799805	5674.799805	5113.200195	8466.0	11886.0	14422.799805	4080.0		4512.0		4572.0				4572.0			[2000]: Data refer to waste produced from private health care centres, the source is the Environmental Health Survey. // [2003-2006,2008-2010,2012,2014]: Data refer to waste collected from health care centres, the source is the environmental survey of health care centres. // [2007]: Data refer to waste collected from health care centres, the source is the environmental survey of health care centres. Does not include data for privately owned health care centres.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			WT_INCINRT	Incineration	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	T	Tonnes	G	Global					1436474.0		1351419.0		1543961.0		1128772.0		1142653.0		1263306.0		1056183.0		1056183.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			WT_LANDFIL	Landfilling	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	T	Tonnes	G	Global					4760823.0		4250976.0		5057111.0		3939665.0		4839110.0		4612317.0		5175434.0		5175434.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			WT_RECYCL	Recycling	[2010, 2012, 2014, 2016]	2010	2016	4	T	Tonnes	G	Global											9500261.0		9687326.0		9641160.0		9843189.0		9843189.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			WT_LANDFIL	Landfilling	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2005	2015	11	T	Tonnes	G	Global						60.200001	86.260002	51.759998	100.860001	52.959999	23.059999	157.220001	7.94	7.16	13.6	16.6			16.6			Hazardous waste gone to landfill is all waste generated from the medical sector so is partly hazardous material but not all hazardous. The specific amount of how much medical waste is hazardous is unknown.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			WT_INCINRT	Incineration	[2004, 2006, 2008, 2010, 2012, 2014]	2004	2014	6	T	Tonnes	G	Global					3006.0		20921.0		12333.0		7792.0		6176.0		6148.0				6148.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			WT_LANDFIL	Landfilling	[2004, 2006, 2008, 2010, 2012, 2014]	2004	2014	6	T	Tonnes	G	Global					143971.0		33118.0		15748.0		11910.0		16997.0		19303.0				19303.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			WT_RECYCL	Recycling	[2010, 2012, 2014]	2010	2014	3	T	Tonnes	G	Global											88500.0		84931.0		89564.0				89564.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q1.G.02	['hazardous wastes']	EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			WT_RECYCL	Recycling	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	T	Tonnes	G	Global	11435.0	395.0	728.0	1359.0	3836.0	4911.0	3263.0	4926.0	4741.0	18739.099609	5548.200195	3619.100098	6316.600098	618.400024	3163.399902	5174.899902	47845.0	5452.0	5452.0				UNSTATS / Environment Live		C: Country data
