goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),652,Saint Barthélemy,5,29,Caribbean,Country,-62.83173536,17.89513362,BLM,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),654,Saint Helena,5,11,Western Africa,Country,-5.705752501,-15.96503946,SHN,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),659,Saint Kitts and Nevis,5,29,Caribbean,Country,-62.76628613,17.33994219,KNA,1,1,,,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2001,2019,19,PT,Percentage,G,Global,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2001-2009]: Out of 2 local breeds, 100% are of unknown status // [2010-2019]: Out of 19 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),660,Anguilla,5,29,Caribbean,Country,-63.05651612,18.21525315,AIA,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),662,Saint Lucia,5,29,Caribbean,Country,-60.96529553,13.89405601,LCA,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: No information on local breeds // [2010-2019]: Out of 7 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),663,Saint Martin (French Part),5,29,Caribbean,Country,-63.04505461,18.0882685,MAF,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),666,Saint Pierre and Miquelon,4,21,Northern America,Country,-56.33682442,46.85812735,SPM,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),670,Saint Vincent and the Grenadines,5,29,Caribbean,Country,-61.19024321,13.24627968,VCT,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),674,San Marino,4,39,Southern Europe,Country,12.46329038,43.93841766,SMR,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),678,Sao Tome and Principe,5,17,Middle Africa,Country,6.609772265,0.241554875,STP,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: No information on local breeds // [2010-2019]: Out of 6 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),68,Bolivia (Plurinational State of),5,5,South America,Country,-64.66224284,-16.71273412,BOL,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,100.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[2000]: Out of 3 local breeds, 67% are of unknown status // [2001-2002]: Out of 5 local breeds, 80% are of unknown status // [2003-2007]: Out of 6 local breeds, 100% are of unknown status // [2008]: Out of 10 local breeds, 100% are of unknown status // [2009]: Out of 11 local breeds, 100% are of unknown status // [2010-2019]: Out of 26 local breeds, 96% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000,2002,2011-2019]: E: Estimated data // [2001,2010]: C: Country data // [2003-2009]: _X: Data nature not available"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),682,Saudi Arabia,4,145,Western Asia,Country,44.54763347,24.12594211,SAU,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: No information on local breeds // [2010-2019]: Out of 9 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),686,Senegal,5,11,Western Africa,Country,-14.46636926,14.35920905,SEN,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,,,"[2000]: Out of 4 local breeds, 0% are of unknown status // [2001-2003]: Out of 4 local breeds, 25% are of unknown status // [2004-2005]: Out of 5 local breeds, 0% are of unknown status // [2006-2007]: Out of 7 local breeds, 14% are of unknown status // [2008-2009]: Out of 8 local breeds, 13% are of unknown status // [2010-2011]: Out of 12 local breeds, 42% are of unknown status // [2012-2018]: Out of 13 local breeds, 38% are of unknown status // [2019]: Out of 16 local breeds, 31% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2002,2005,2007,2009-2011,2013-2018]: E: Estimated data // [2003-2004,2006,2008,2012,2019]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),688,Serbia,4,39,Southern Europe,Country,20.805876,44.03145697,SRB,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,100.0,100.0,100.0,100.0,82.0,82.0,82.0,82.0,83.0,83.0,83.0,83.0,100.0,100.0,100.0,100.0,94.0,94.0,94.0,94.0,94.0,,,"[2000-2003]: Out of 9 local breeds, 11% are of unknown status // [2004-2007]: Out of 13 local breeds, 15% are of unknown status // [2008-2009]: Out of 14 local breeds, 14% are of unknown status // [2010-2011]: Out of 22 local breeds, 45% are of unknown status // [2012-2015]: Out of 27 local breeds, 37% are of unknown status // [2016-2019]: Out of 28 local breeds, 36% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2002,2005-2007,2010-2011]: E: Estimated data // [2003-2004,2008-2009,2012-2019]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),690,Seychelles,5,14,Eastern Africa,Country,55.46561591,-4.678053059,SYC,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: No information on local breeds // [2010-2019]: Out of 1 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),694,Sierra Leone,5,11,Western Africa,Country,-11.78306584,8.568604164,SLE,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),70,Bosnia and Herzegovina,4,39,Southern Europe,Country,17.78584332,44.16845548,BIH,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2002]: Out of 1 local breeds, 100% are of unknown status // [2003-2009]: Out of 4 local breeds, 100% are of unknown status // [2010-2019]: Out of 19 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),702,Singapore,4,35,South-Eastern Asia,Country,103.8107883,1.361009155,SGP,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),703,Slovakia,4,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,86.0,86.0,86.0,91.0,86.0,83.0,83.0,93.0,94.0,94.0,94.0,88.0,94.0,88.0,88.0,89.0,94.0,89.0,89.0,89.0,89.0,,,"[2000-2002]: Out of 13 local breeds, 46% are of unknown status // [2003]: Out of 18 local breeds, 39% are of unknown status // [2004]: Out of 18 local breeds, 61% are of unknown status // [2005-2006]: Out of 16 local breeds, 63% are of unknown status // [2007]: Out of 24 local breeds, 38% are of unknown status // [2008-2009]: Out of 25 local breeds, 36% are of unknown status // [2010-2012]: Out of 26 local breeds, 38% are of unknown status // [2013-2014]: Out of 26 local breeds, 35% are of unknown status // [2015-2017]: Out of 27 local breeds, 33% are of unknown status // [2018-2019]: Out of 25 local breeds, 24% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2002,2010]: E: Estimated data // [2003-2009,2011-2019]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,37.0,37.0,37.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,"[2000-2001]: Out of 33 local breeds, 42% are of unknown status // [2002-2004]: Out of 35 local breeds, 46% are of unknown status // [2005-2007]: Out of 36 local breeds, 47% are of unknown status // [2008-2009]: Out of 36 local breeds, 89% are of unknown status // [2010-2019]: Out of 63 local breeds, 56% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2001,2004,2006-2009,2011-2019]: E: Estimated data // [2002-2003,2005,2010]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,25.0,60.0,60.0,69.0,79.0,83.0,88.0,88.0,88.0,92.0,92.0,92.0,92.0,93.0,93.0,96.0,100.0,97.0,97.0,97.0,97.0,,,"[2000]: Out of 5 local breeds, 20% are of unknown status // [2001-2002]: Out of 6 local breeds, 17% are of unknown status // [2003]: Out of 44 local breeds, 70% are of unknown status // [2004]: Out of 45 local breeds, 69% are of unknown status // [2005]: Out of 49 local breeds, 63% are of unknown status // [2006-2009]: Out of 57 local breeds, 54% are of unknown status // [2010-2012]: Out of 59 local breeds, 56% are of unknown status // [2013]: Out of 60 local breeds, 55% are of unknown status // [2014-2016]: Out of 61 local breeds, 54% are of unknown status // [2017-2019]: Out of 63 local breeds, 52% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2001,2003-2017]: C: Country data // [2002,2018-2019]: E: Estimated data"
