series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	modeOfTransportation_code	modeOfTransportation_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1			MOT_RAI	Rail transport	2018	1153857.57563					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1			MOT_RAI	Rail transport	2018	18.2939					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1			MOT_ROA	Road transport	2018	254110438.8					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			MOT_ROA	Road transport	2018	3050735019.86035					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			MOT_RAI	Rail transport	2018	148120.83956					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	663	Saint Martin (French Part)	5	29	Caribbean	Country	-63.04505461	18.0882685	MAF	0	1			MOT_RAI	Rail transport	2018	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	663	Saint Martin (French Part)	5	29	Caribbean	Country	-63.04505461	18.0882685	MAF	0	1			MOT_ROA	Road transport	2018	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	666	Saint Pierre and Miquelon	4	21	Northern America	Country	-56.33682442	46.85812735	SPM	0	1			MOT_RAI	Rail transport	2018	2.41936					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	666	Saint Pierre and Miquelon	4	21	Northern America	Country	-56.33682442	46.85812735	SPM	0	1			MOT_ROA	Road transport	2018	53842033.8					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			MOT_ROA	Road transport	2018	1767251763.2					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			MOT_RAI	Rail transport	2018	109.91504					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1			MOT_RAI	Rail transport	2018	79813244.8					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1			MOT_ROA	Road transport	2018	436184723.2					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			MOT_RAI	Rail transport	2018	169.32231					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			MOT_ROA	Road transport	2018	464340812.38361					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			MOT_AIR	Air transport	2018	3130648799.33609					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			MOT_ROA	Road transport	2018	24548984033.1709					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			MOT_RAI	Rail transport	2018	337490.0589					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			MOT_AIR	Air transport	2018	75730957854.3128					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			MOT_ROA	Road transport	2018	151957865769.704					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			MOT_RAI	Rail transport	2018	3788274357.99041					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			MOT_AIR	Air transport	2018	14640813.18					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			MOT_ROA	Road transport	2018	18667930170.7113					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			MOT_RAI	Rail transport	2018	2800320.66074					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			MOT_AIR	Air transport	2018	2622036000.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			MOT_RAI	Rail transport	2018	377000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			MOT_ROA	Road transport	2018	105743166287.666					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			MOT_AIR	Air transport	2018	758870000.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			MOT_RAI	Rail transport	2018	1412333385.125					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			MOT_ROA	Road transport	2018	12107879.9					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			MOT_ROA	Road transport	2018	3667401743.67462					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			MOT_RAI	Rail transport	2018	2476405.33842					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			MOT_RAI	Rail transport	2018	40000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			MOT_ROA	Road transport	2018	1661000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			MOT_AIR	Air transport	2018	144643463560.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			MOT_RAI	Rail transport	2018	106035437153.65					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			MOT_ROA	Road transport	2018	23022977342.6356					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			MOT_AIR	Air transport	2017	15556797.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			MOT_ROA	Road transport	2018	34699000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			MOT_RAI	Rail transport	2018	3915000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			MOT_AIR	Air transport	2018	63591671940.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			MOT_RAI	Rail transport	2018	193301350245.77					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			MOT_ROA	Road transport	2018	117301878322.762					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			MOT_AIR	Air transport	2018	823290190.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			MOT_ROA	Road transport	2018	522000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			MOT_RAI	Rail transport	2018	656000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			MOT_AIR	Air transport	2018	3632301.415					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			MOT_RAI	Rail transport	2018	1.13585					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			MOT_ROA	Road transport	2018	9614074836.93648					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			MOT_AIR	Air transport	2018	34652332147.707					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			MOT_RAI	Rail transport	2018	16430496688.6236					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			MOT_ROA	Road transport	2018	262342773976.618					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			MOT_AIR	Air transport	2018	171543067.2					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			MOT_RAI	Rail transport	2018	1559.52272					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			MOT_ROA	Road transport	2018	8352566324.09971					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			MOT_AIR	Air transport	2018	106022000.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			MOT_ROA	Road transport	2018	15166759189.7613					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			MOT_RAI	Rail transport	2018	25964039.42948					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	722	Small island developing States (SIDS)	1			Group								MOT_AIR	Air transport	2018	169710183266.456					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	722	Small island developing States (SIDS)	1			Group								MOT_ROA	Road transport	2018	452481170754.816					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	722	Small island developing States (SIDS)	1			Group								MOT_RAI	Rail transport	2018	129340511887.244					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			MOT_AIR	Air transport	2018	130914457330.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			MOT_ROA	Road transport	2018	377643000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			MOT_RAI	Rail transport	2018	28319000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			MOT_RAI	Rail transport	2018	1410228.63726					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			MOT_ROA	Road transport	2018	6285584456.93373					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			MOT_AIR	Air transport	2018	286411387.24					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			MOT_ROA	Road transport	2018	43199261970.5721					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			MOT_RAI	Rail transport	2018	2587078.60547					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1			MOT_RAI	Rail transport	2018	66.19456					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1			MOT_ROA	Road transport	2018	1870729561.6					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	738	Sub-Saharan Africa (inc. Sudan)	1			Group								MOT_AIR	Air transport	2018	116668350645.849					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	738	Sub-Saharan Africa (inc. Sudan)	1			Group								MOT_ROA	Road transport	2018	1218005107730.07					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	738	Sub-Saharan Africa (inc. Sudan)	1			Group								MOT_RAI	Rail transport	2018	35521284053.148					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			MOT_AIR	Air transport	2018	1063518000.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			MOT_RAI	Rail transport	2018	126.31574					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			MOT_ROA	Road transport	2018	2910041263.06684					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	744	Svalbard and Jan Mayen Islands	4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1			MOT_RAI	Rail transport	2018	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	744	Svalbard and Jan Mayen Islands	4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1			MOT_ROA	Road transport	2018	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	746	Northern Africa (exc. Sudan)	1			Group								MOT_AIR	Air transport	2018	59249724990.0413					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	746	Northern Africa (exc. Sudan)	1			Group								MOT_ROA	Road transport	2018	707537010986.638					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	746	Northern Africa (exc. Sudan)	1			Group								MOT_RAI	Rail transport	2018	4044534652.37104					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	747	Northern Africa and Western Asia	2	1	World	Region								MOT_AIR	Air transport	2018	991275242427.591					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	747	Northern Africa and Western Asia	2	1	World	Region								MOT_RAI	Rail transport	2018	20857981705.7153					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	747	Northern Africa and Western Asia	2	1	World	Region								MOT_ROA	Road transport	2018	2048001192148.81					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			MOT_RAI	Rail transport	2018	293.79938					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			MOT_ROA	Road transport	2018	8094979941.64931					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			MOT_AIR	Air transport	2017	12419652876.6667					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			MOT_RAI	Rail transport	2018	13778000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			MOT_ROA	Road transport	2018	126480000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	753	Eastern and South-Eastern Asia	2	1	World	Region								MOT_AIR	Air transport	2018	2365141860855.41					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	753	Eastern and South-Eastern Asia	2	1	World	Region								MOT_ROA	Road transport	2018	8393502164723.95					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	753	Eastern and South-Eastern Asia	2	1	World	Region								MOT_RAI	Rail transport	2018	3683574032938.48					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			MOT_AIR	Air transport	2018	59774977000.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
