series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	levelStatus_code	levelStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1			ABT2_EXCEED	National target reflecting ABT2  exists and progress is on track to exceed it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	722	Small island developing States (SIDS)	1			Group								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	6.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	722	Small island developing States (SIDS)	1			Group								ABT2_NONTLT	No national target reflecting ABT 2	2020	3.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	722	Small island developing States (SIDS)	1			Group								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	10.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	722	Small island developing States (SIDS)	1			Group								ABT2_DIGRESS	National target reflecting ABT2 exists, but moving away from it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	747	Northern Africa and Western Asia	2	1	World	Region								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	3.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	747	Northern Africa and Western Asia	2	1	World	Region								ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	747	Northern Africa and Western Asia	2	1	World	Region								ABT2_NOPROG	National target reflecting ABT2  exists, but no progress	2020	3.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	747	Northern Africa and Western Asia	2	1	World	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	5.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			ABT2_DIGRESS	National target reflecting ABT2 exists, but moving away from it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	753	Eastern and South-Eastern Asia	2	1	World	Region								ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	753	Eastern and South-Eastern Asia	2	1	World	Region								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	4.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	753	Eastern and South-Eastern Asia	2	1	World	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	6.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			ABT2_EXCEED	National target reflecting ABT2  exists and progress is on track to exceed it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			ABT2_NOPROG	National target reflecting ABT2  exists, but no progress	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	9	Oceania	2	1	World	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	2.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	9	Oceania	2	1	World	Region								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	2.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	9	Oceania	2	1	World	Region								ABT2_DIGRESS	National target reflecting ABT2 exists, but moving away from it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	9	Oceania	2	1	World	Region								ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
